Date,Average_Price
06/14/2017,27.16
06/15/2017,28.59
06/16/2017,31.88
06/17/2017,30.61
06/18/2017,30.61
06/19/2017,29.34
06/20/2017,30.48
06/21/2017,29.2
06/22/2017,31.37
06/23/2017,29.11
06/24/2017,28.07
06/25/2017,28.07
06/26/2017,27.03
06/27/2017,30.01
06/28/2017,30.21
06/29/2017,29.5
06/30/2017,30.31
07/01/2017,29.85
07/02/2017,29.85
07/03/2017,29.39
07/04/2017,29.03
07/05/2017,30.65
07/06/2017,29.83
07/07/2017,28.35
07/08/2017,29.05
07/09/2017,29.05
07/10/2017,29.75
07/11/2017,28.48
07/12/2017,28.72
07/13/2017,29.27
07/14/2017,28.85
07/15/2017,30
07/16/2017,30
07/17/2017,31.14
07/18/2017,30.13
07/19/2017,28.54
07/20/2017,27.9
07/21/2017,28.3
07/22/2017,29.2
07/23/2017,29.2
07/24/2017,30.1
07/25/2017,31.13
07/26/2017,31.05
07/27/2017,31.78
07/28/2017,28.67
07/29/2017,28.46
07/30/2017,28.46
07/31/2017,28.25
08/01/2017,29.4
08/02/2017,27.93
08/03/2017,31.66
08/04/2017,27.94
08/05/2017,28.46
08/06/2017,28.46
08/07/2017,30.42
08/08/2017,27.84
08/09/2017,28.46
08/10/2017,27.01
08/11/2017,29.72
08/12/2017,29.18
08/13/2017,29.18
08/14/2017,27.76
08/15/2017,27.61
08/16/2017,28.47
08/17/2017,30.2
08/18/2017,27.16
08/19/2017,27.8
08/20/2017,27.8
08/21/2017,28.43
08/22/2017,27.12
08/23/2017,29.68
08/24/2017,29.74
08/25/2017,27.02
08/26/2017,27.48
08/27/2017,27.48
08/28/2017,27.93
08/29/2017,29.88
08/30/2017,31.64
08/31/2017,27.39
09/01/2017,29.6
09/02/2017,28.82
09/03/2017,28.82
09/04/2017,28.82
09/05/2017,28.04
09/06/2017,28.56
09/07/2017,31.46
09/08/2017,29.36
09/09/2017,28.32
09/10/2017,28.32
09/11/2017,27.27
09/12/2017,29.67
09/13/2017,30.2
09/14/2017,27.61
09/15/2017,28.53
09/16/2017,28.54
09/17/2017,28.54
09/18/2017,28.55
09/19/2017,29.89
09/20/2017,29.61
09/21/2017,30.45
09/22/2017,31.15
09/23/2017,31.21
09/24/2017,31.21
09/25/2017,31.27
09/26/2017,30.35
09/27/2017,29.73
09/28/2017,31.97
09/29/2017,27.64
09/30/2017,28.99
10/01/2017,28.99
10/02/2017,30.34
10/03/2017,30.29
10/04/2017,28.03
10/05/2017,29.04
10/06/2017,28.38
10/07/2017,30.63
10/08/2017,30.63
10/09/2017,32.87
10/10/2017,30.21
10/11/2017,29.78
10/12/2017,32.02
10/13/2017,32.62
10/14/2017,31.95
10/15/2017,31.95
10/16/2017,31.27
10/17/2017,31.62
10/18/2017,28.57
10/19/2017,31.04
10/20/2017,31.94
10/21/2017,31.52
10/22/2017,31.52
10/23/2017,31.09
10/24/2017,31.16
10/25/2017,31.55
10/26/2017,28.15
10/27/2017,30.32
10/28/2017,31.54
10/29/2017,31.54
10/30/2017,32.75
10/31/2017,28.17
11/01/2017,30.63
11/02/2017,32.38
11/03/2017,31.85
11/04/2017,30.76
11/05/2017,30.76
11/06/2017,29.66
11/07/2017,30.72
11/08/2017,30.52
11/09/2017,32.52
11/10/2017,30.09
11/11/2017,29.44
11/12/2017,29.44
11/13/2017,28.79
11/14/2017,30.79
11/15/2017,32.64
11/16/2017,30.23
11/17/2017,31.76
11/18/2017,31.98
11/19/2017,31.98
11/20/2017,32.2
11/21/2017,32.75
11/22/2017,28.74
11/23/2017,32.3
11/24/2017,31.18
11/25/2017,31.98
11/26/2017,31.98
11/27/2017,32.77
11/28/2017,32.93
11/29/2017,29.78
11/30/2017,29.49
12/01/2017,30.26
12/02/2017,31.14
12/03/2017,31.14
12/04/2017,32.02
12/05/2017,32.63
12/06/2017,32.13
12/07/2017,29.28
12/08/2017,31.63
12/09/2017,29.84
12/10/2017,29.84
12/11/2017,28.04
12/12/2017,28.94
12/13/2017,30.37
12/14/2017,29.2
12/15/2017,29.77
12/16/2017,31.19
12/17/2017,31.19
12/18/2017,32.61
12/19/2017,30.19
12/20/2017,31.95
12/21/2017,31.91
12/22/2017,28.14
12/23/2017,29.58
12/24/2017,29.58
12/25/2017,31.02
12/26/2017,29.95
12/27/2017,30.6
12/28/2017,29.82
12/29/2017,28.4
12/30/2017,29.88
12/31/2017,29.88
01/01/2018,29.88
01/02/2018,31.35
01/03/2018,29.67
01/04/2018,33
01/05/2018,30.6
01/06/2018,29.89
01/07/2018,29.89
01/08/2018,29.17
01/09/2018,32
01/10/2018,29.31
01/11/2018,33.44
01/12/2018,32.14
01/13/2018,31.23
01/14/2018,31.23
01/15/2018,30.31
01/16/2018,33.08
01/17/2018,31.66
01/18/2018,32.76
01/19/2018,33.67
01/20/2018,32.49
01/21/2018,32.49
01/22/2018,31.31
01/23/2018,30.53
01/24/2018,32.78
01/25/2018,29.58
01/26/2018,31.73
01/27/2018,32.36
01/28/2018,32.36
01/29/2018,32.98
01/30/2018,32.01
01/31/2018,30.06
02/01/2018,29.56
02/02/2018,28.07
02/03/2018,29.8
02/04/2018,29.8
02/05/2018,31.53
02/06/2018,31.95
02/07/2018,30.22
02/08/2018,27.38
02/09/2018,31.7
02/10/2018,30.64
02/11/2018,30.64
02/12/2018,29.58
02/13/2018,27.33
02/14/2018,28.23
02/15/2018,29.87
02/16/2018,29.87
02/17/2018,29.87
02/18/2018,29.87
02/19/2018,29.87
02/20/2018,29.87
02/21/2018,29.87
02/22/2018,31.51
02/23/2018,28.93
02/24/2018,29.49
02/25/2018,29.49
02/26/2018,30.05
02/27/2018,30.25
02/28/2018,29.85
03/01/2018,34.6
03/02/2018,33.81
03/03/2018,34.65
03/04/2018,34.65
03/05/2018,35.49
03/06/2018,32.48
03/07/2018,36.06
03/08/2018,32.96
03/09/2018,34.78
03/10/2018,34.27
03/11/2018,34.27
03/12/2018,33.75
03/13/2018,34.6
03/14/2018,33.4
03/15/2018,32.11
03/16/2018,34.82
03/17/2018,35.29
03/18/2018,35.29
03/19/2018,35.75
03/20/2018,35.85
03/21/2018,34.95
03/22/2018,33.4
03/23/2018,33.29
03/24/2018,33.61
03/25/2018,33.61
03/26/2018,33.93
03/27/2018,32.58
03/28/2018,35.46
03/29/2018,33.64
03/30/2018,33.46
03/31/2018,33.1
04/01/2018,33.99
04/02/2018,34.52
04/03/2018,32.59
04/04/2018,33.24
04/05/2018,35.95
04/06/2018,36.61
04/07/2018,34.82
04/08/2018,34.82
04/09/2018,33.02
04/10/2018,36.67
04/11/2018,36.1
04/12/2018,36.67
04/13/2018,32.69
04/14/2018,33.92
04/15/2018,33.92
04/16/2018,35.15
04/17/2018,36.78
04/18/2018,32.52
04/19/2018,32.01
04/20/2018,36.78
04/21/2018,35.25
04/22/2018,35.25
04/23/2018,33.71
04/24/2018,34.98
04/25/2018,33.59
04/26/2018,32.19
04/27/2018,34.79
04/28/2018,34.6
04/29/2018,34.6
04/30/2018,34.6
05/01/2018,34.6
05/02/2018,34.41
05/03/2018,33.15
05/04/2018,35.29
05/05/2018,35.83
05/06/2018,35.83
05/07/2018,36.37
05/08/2018,32.22
05/09/2018,33.82
05/10/2018,32.53
05/11/2018,35.51
05/12/2018,34.05
05/13/2018,34.05
05/14/2018,32.59
05/15/2018,35.03
05/16/2018,34.55
05/17/2018,36.34
05/18/2018,33.96
05/19/2018,34.11
05/20/2018,34.11
05/21/2018,34.26
05/22/2018,35.64
05/23/2018,32.87
05/24/2018,32.07
05/25/2018,32.96
05/26/2018,33.74
05/27/2018,33.74
05/28/2018,34.51
05/29/2018,34.34
05/30/2018,36.37
05/31/2018,34.97
06/01/2018,34.81
06/02/2018,34.57
06/03/2018,34.57
06/04/2018,34.32
06/05/2018,36.03
06/06/2018,35.59
06/07/2018,34.71
06/08/2018,33.14
06/09/2018,33.95
06/10/2018,33.95
06/11/2018,34.76
06/12/2018,34.38
06/13/2018,34.91
06/14/2018,34.78
06/15/2018,34.91
06/16/2018,34.01
06/17/2018,34.01
06/18/2018,33.11
06/19/2018,33.26
06/20/2018,34.38
06/21/2018,33.13
06/22/2018,32.32
06/23/2018,32.64
06/24/2018,32.64
06/25/2018,32.95
06/26/2018,36.47
06/27/2018,35.86
06/28/2018,32.69
06/29/2018,34.39
06/30/2018,34.43
07/01/2018,34.43
07/02/2018,34.47
07/03/2018,34.71
07/04/2018,32.22
07/05/2018,34.35
07/06/2018,34.3
07/07/2018,33.22
07/08/2018,33.22
07/09/2018,32.13
07/10/2018,32.56
07/11/2018,35.61
07/12/2018,35.61
07/13/2018,36.3
07/14/2018,36.27
07/15/2018,36.27
07/16/2018,36.24
07/17/2018,32.74
07/18/2018,32.23
07/19/2018,32.96
07/20/2018,36.96
07/21/2018,35.84
07/22/2018,35.84
07/23/2018,34.71
07/24/2018,33.22
07/25/2018,35.68
07/26/2018,35.3
07/27/2018,33.62
07/28/2018,33.05
07/29/2018,33.05
07/30/2018,32.48
07/31/2018,36.92
08/01/2018,36.33
08/02/2018,38.38
08/03/2018,34.91
08/04/2018,35.51
08/05/2018,35.51
08/06/2018,36.11
08/07/2018,35.28
08/08/2018,36.82
08/09/2018,35.11
08/10/2018,35.16
08/11/2018,36.42
08/12/2018,36.42
08/13/2018,37.67
08/14/2018,37.1
08/15/2018,37.78
08/16/2018,38.05
08/17/2018,34.28
08/18/2018,35.71
08/19/2018,35.71
08/20/2018,37.14
08/21/2018,34.74
08/22/2018,37.64
08/23/2018,38.88
08/24/2018,36.23
08/25/2018,35.15
08/26/2018,35.15
08/27/2018,34.06
08/28/2018,35.21
08/29/2018,37.61
08/30/2018,34.85
08/31/2018,36.48
09/01/2018,37.17
09/02/2018,37.17
09/03/2018,37.86
09/04/2018,36.86
09/05/2018,36.64
09/06/2018,35.38
09/07/2018,37.17
09/08/2018,37.34
09/09/2018,37.34
09/10/2018,37.51
09/11/2018,39.93
09/12/2018,39.84
09/13/2018,39.54
09/14/2018,36.48
09/15/2018,38.02
09/16/2018,38.02
09/17/2018,39.55
09/18/2018,35.44
09/19/2018,38.46
09/20/2018,35.89
09/21/2018,37.26
09/22/2018,38.19
09/23/2018,38.19
09/24/2018,39.12
09/25/2018,37.12
09/26/2018,38.74
09/27/2018,38.32
09/28/2018,39.02
09/29/2018,39.06
09/30/2018,39.06
10/01/2018,39.09
10/02/2018,38.47
10/03/2018,38.1
10/04/2018,41.54
10/05/2018,41.9
10/06/2018,40.53
10/07/2018,40.53
10/08/2018,39.15
10/09/2018,39.85
10/10/2018,37.01
10/11/2018,41.75
10/12/2018,40.51
10/13/2018,40.44
10/14/2018,40.44
10/15/2018,40.36
10/16/2018,41.93
10/17/2018,39.21
10/18/2018,38.53
10/19/2018,41.23
10/20/2018,39.47
10/21/2018,39.47
10/22/2018,37.71
10/23/2018,39.22
10/24/2018,38.64
10/25/2018,41.04
10/26/2018,40.75
10/27/2018,41.13
10/28/2018,41.13
10/29/2018,41.51
10/30/2018,39.1
10/31/2018,39.8
11/01/2018,41.17
11/02/2018,39.91
11/03/2018,40.94
11/04/2018,40.94
11/05/2018,41.96
11/06/2018,39.9
11/07/2018,43.27
11/08/2018,41.67
11/09/2018,43.44
11/10/2018,41.46
11/11/2018,41.46
11/12/2018,39.48
11/13/2018,40.56
11/14/2018,39.2
11/15/2018,43.74
11/16/2018,43.66
11/17/2018,43.7
11/18/2018,43.7
11/19/2018,43.73
11/20/2018,43.06
11/21/2018,43.95
11/22/2018,41.52
11/23/2018,40.38
11/24/2018,41.6
11/25/2018,41.6
11/26/2018,42.82
11/27/2018,40.03
11/28/2018,41.13
11/29/2018,43.62
11/30/2018,41.53
12/01/2018,41.92
12/02/2018,41.92
12/03/2018,42.31
12/04/2018,40.3
12/05/2018,44.46
12/06/2018,42.14
12/07/2018,40.41
12/08/2018,41.03
12/09/2018,41.03
12/10/2018,41.65
12/11/2018,40.25
12/12/2018,40.75
12/13/2018,40.39
12/14/2018,44.46
12/15/2018,44.32
12/16/2018,44.32
12/17/2018,44.18
12/18/2018,40.75
12/19/2018,42.14
12/20/2018,40.86
12/21/2018,42.49
12/22/2018,41.38
12/23/2018,41.38
12/24/2018,40.26
12/25/2018,44.31
12/26/2018,44.58
12/27/2018,41.29
12/28/2018,41.81
12/29/2018,43.21
12/30/2018,43.21
12/31/2018,44.6
01/01/2019,43.21
01/02/2019,43.2
01/03/2019,44.6
01/04/2019,43.53
01/05/2019,42.94
01/06/2019,42.94
01/07/2019,42.34
01/08/2019,45.66
01/09/2019,43.25
01/10/2019,44.9
01/11/2019,42.51
01/12/2019,43.8
01/13/2019,43.8
01/14/2019,45.08
01/15/2019,41.99
01/16/2019,43.68
01/17/2019,41.08
01/18/2019,41.87
01/19/2019,41.71
01/20/2019,41.71
01/21/2019,41.54
01/22/2019,43.57
01/23/2019,43.02
01/24/2019,45.41
01/25/2019,44.18
01/26/2019,45.01
01/27/2019,45.01
01/28/2019,45.01
01/29/2019,45.84
01/30/2019,44.09
01/31/2019,41.78
02/01/2019,42.26
02/02/2019,41.73
02/03/2019,41.73
02/04/2019,41.73
02/05/2019,41.73
02/06/2019,41.73
02/07/2019,41.73
02/08/2019,41.73
02/09/2019,41.2
02/10/2019,42.34
02/11/2019,43.48
02/12/2019,41.03
02/13/2019,44
02/14/2019,44.69
02/15/2019,41.33
02/16/2019,40.72
02/17/2019,40.72
02/18/2019,40.11
02/19/2019,43.66
02/20/2019,40.56
02/21/2019,40.44
02/22/2019,43.27
02/23/2019,41.64
02/24/2019,41.64
02/25/2019,40
02/26/2019,40.29
02/27/2019,41.85
02/28/2019,40.47
03/01/2019,44.8
03/02/2019,43.63
03/03/2019,43.63
03/04/2019,42.46
03/05/2019,44.39
03/06/2019,46.47
03/07/2019,46.43
03/08/2019,45.21
03/09/2019,44.85
03/10/2019,44.85
03/11/2019,44.49
03/12/2019,46.19
03/13/2019,44.22
03/14/2019,45.45
03/15/2019,42.65
03/16/2019,43.17
03/17/2019,43.17
03/18/2019,43.68
03/19/2019,43.59
03/20/2019,45.97
03/21/2019,46.6
03/22/2019,46.09
03/23/2019,45.62
03/24/2019,45.62
03/25/2019,45.15
03/26/2019,45.58
03/27/2019,43.31
03/28/2019,43.43
03/29/2019,44.29
03/30/2019,45.61
03/31/2019,45.61
04/01/2019,46.93
04/02/2019,44.73
04/03/2019,47.02
04/04/2019,46.77
04/05/2019,45.63
04/06/2019,46.47
04/07/2019,46.47
04/08/2019,47.3
04/09/2019,47.77
04/10/2019,47.52
04/11/2019,46.02
04/12/2019,45.81
04/13/2019,46.42
04/14/2019,46.42
04/15/2019,46.42
04/16/2019,47.02
04/17/2019,44.84
04/18/2019,45.4
04/19/2019,47.78
04/20/2019,46.34
04/21/2019,46.34
04/22/2019,44.9
04/23/2019,48.94
04/24/2019,47.2
04/25/2019,45.8
04/26/2019,47.9
04/27/2019,48.69
04/28/2019,48.69
04/29/2019,48.69
04/30/2019,48.69
05/01/2019,48.69
05/02/2019,49.47
05/03/2019,51.56
05/04/2019,51.05
05/05/2019,51.05
05/06/2019,50.54
05/07/2019,49.35
05/08/2019,48.05
05/09/2019,51.15
05/10/2019,49.15
05/11/2019,49.21
05/12/2019,49.21
05/13/2019,49.27
05/14/2019,51.06
05/15/2019,51.05
05/16/2019,47.27
05/17/2019,49.35
05/18/2019,50.48
05/19/2019,50.48
05/20/2019,51.61
05/21/2019,51.64
05/22/2019,50.78
05/23/2019,47.41
05/24/2019,47.28
05/25/2019,47.77
05/26/2019,47.77
05/27/2019,48.26
05/28/2019,49.62
05/29/2019,49.07
05/30/2019,50.99
05/31/2019,48.77
06/01/2019,51.14
06/02/2019,51.14
06/03/2019,53.51
06/04/2019,52.84
06/05/2019,55.52
06/06/2019,51.95
06/07/2019,53.6
06/08/2019,52.59
06/09/2019,52.59
06/10/2019,51.58
06/11/2019,51.46
06/12/2019,53.92
06/13/2019,54.47
06/14/2019,52.74
06/15/2019,53.88
06/16/2019,53.88
06/17/2019,55.01
06/18/2019,51.55
06/19/2019,53.17
06/20/2019,55.08
06/21/2019,53.57
06/22/2019,52.72
06/23/2019,52.72
06/24/2019,51.86
06/25/2019,53.76
06/26/2019,54.49
06/27/2019,55.29
06/28/2019,55.76
06/29/2019,54.33
06/30/2019,54.33
07/01/2019,52.9
07/02/2019,50.86
07/03/2019,52.02
07/04/2019,53.67
07/05/2019,50.87
07/06/2019,52.39
07/07/2019,52.39
07/08/2019,53.9
07/09/2019,50.48
07/10/2019,52.21
07/11/2019,50.54
07/12/2019,54.83
07/13/2019,54.9
07/14/2019,54.9
07/15/2019,54.97
07/16/2019,51.21
07/17/2019,54.85
07/18/2019,50.59
07/19/2019,50.88
07/20/2019,51.23
07/21/2019,51.23
07/22/2019,51.58
07/23/2019,51.79
07/24/2019,52.27
07/25/2019,51.66
07/26/2019,54.43
07/27/2019,54.29
07/28/2019,54.29
07/29/2019,54.15
07/30/2019,52.78
07/31/2019,53.36
08/01/2019,55.56
08/02/2019,54.41
08/03/2019,54.06
08/04/2019,54.06
08/05/2019,53.7
08/06/2019,53.48
08/07/2019,56.76
08/08/2019,55.94
08/09/2019,56.54
08/10/2019,55.87
08/11/2019,55.87
08/12/2019,55.19
08/13/2019,56.28
08/14/2019,54.05
08/15/2019,54.81
08/16/2019,53.98
08/17/2019,55.52
08/18/2019,55.52
08/19/2019,57.05
08/20/2019,56.55
08/21/2019,56.74
08/22/2019,53.99
08/23/2019,53.26
08/24/2019,54.38
08/25/2019,54.38
08/26/2019,55.49
08/27/2019,56.86
08/28/2019,54.93
08/29/2019,53.67
08/30/2019,57.77
08/31/2019,55.86
09/01/2019,55.47
09/02/2019,55.47
09/03/2019,55.07
09/04/2019,56.94
09/05/2019,57.08
09/06/2019,53.7
09/07/2019,54.71
09/08/2019,54.71
09/09/2019,55.71
09/10/2019,53.42
09/11/2019,53.61
09/12/2019,56.7
09/13/2019,53.53
09/14/2019,54.53
09/15/2019,54.53
09/16/2019,55.52
09/17/2019,55.73
09/18/2019,56.32
09/19/2019,57.85
09/20/2019,53.78
09/21/2019,54.96
09/22/2019,54.96
09/23/2019,56.14
09/24/2019,56.5
09/25/2019,56.1
09/26/2019,55.85
09/27/2019,53.26
09/28/2019,54.54
09/29/2019,54.54
09/30/2019,55.81
10/01/2019,57.99
10/02/2019,57.53
10/03/2019,58.21
10/04/2019,58.41
10/05/2019,58.28
10/06/2019,58.28
10/07/2019,58.14
10/08/2019,58.82
10/09/2019,57
10/10/2019,57.95
10/11/2019,58.89
10/12/2019,58.06
10/13/2019,58.06
10/14/2019,57.22
10/15/2019,58.74
10/16/2019,56.33
10/17/2019,55.06
10/18/2019,59.42
10/19/2019,58.5
10/20/2019,58.5
10/21/2019,57.57
10/22/2019,56.53
10/23/2019,57.27
10/24/2019,55.13
10/25/2019,56.42
10/26/2019,57.76
10/27/2019,57.76
10/28/2019,59.09
10/29/2019,56.93
10/30/2019,57.38
10/31/2019,58.92
11/01/2019,57.8
11/02/2019,57.69
11/03/2019,57.69
11/04/2019,57.57
11/05/2019,56.65
11/06/2019,56.9
11/07/2019,56.48
11/08/2019,56.08
11/09/2019,56.48
11/10/2019,56.48
11/11/2019,56.88
11/12/2019,55.12
11/13/2019,58.87
11/14/2019,57.86
11/15/2019,56.37
11/16/2019,56.98
11/17/2019,56.98
11/18/2019,57.59
11/19/2019,56.51
11/20/2019,58.54
11/21/2019,57.6
11/22/2019,57.79
11/23/2019,56.76
11/24/2019,56.76
11/25/2019,55.73
11/26/2019,58.65
11/27/2019,57.07
11/28/2019,58.81
11/29/2019,58.1
11/30/2019,57.55
12/01/2019,57.55
12/02/2019,57
12/03/2019,57.51
12/04/2019,56.17
12/05/2019,58.83
12/06/2019,55.84
12/07/2019,56.95
12/08/2019,56.95
12/09/2019,58.05
12/10/2019,57.9
12/11/2019,58.68
12/12/2019,55.45
12/13/2019,56.69
12/14/2019,57.02
12/15/2019,57.02
12/16/2019,57.35
12/17/2019,55.93
12/18/2019,56.22
12/19/2019,56.21
12/20/2019,57.9
12/21/2019,58.26
12/22/2019,58.26
12/23/2019,58.61
12/24/2019,55.94
12/25/2019,55.23
12/26/2019,55.6
12/27/2019,56.83
12/28/2019,56.76
12/29/2019,56.76
12/30/2019,56.68
12/31/2019,57.33
01/01/2020,57.95
01/02/2020,58.57
01/03/2020,59.94
01/04/2020,58.42
01/05/2020,58.42
01/06/2020,56.9
01/07/2020,56.03
01/08/2020,57.08
01/09/2020,56.35
01/10/2020,60.37
01/11/2020,59.97
01/12/2020,59.97
01/13/2020,59.56
01/14/2020,60.43
01/15/2020,56.55
01/16/2020,57.96
01/17/2020,57.21
01/18/2020,57.21
01/19/2020,57.21
01/20/2020,56.45
01/21/2020,56.01
01/22/2020,59.64
01/23/2020,57.9
01/24/2020,57.9
01/25/2020,57.9
01/26/2020,57.9
01/27/2020,57.9
01/28/2020,57.9
01/29/2020,57.9
01/30/2020,56.15
01/31/2020,60.01
02/01/2020,58.54
02/02/2020,58.54
02/03/2020,57.06
02/04/2020,56.62
02/05/2020,58.12
02/06/2020,55.85
02/07/2020,58.45
02/08/2020,59.15
02/09/2020,59.15
02/10/2020,59.85
02/11/2020,57.51
02/12/2020,56.79
02/13/2020,56.22
02/14/2020,59.14
02/15/2020,58.22
02/16/2020,58.22
02/17/2020,57.29
02/18/2020,58.54
02/19/2020,58.53
02/20/2020,59.08
02/21/2020,58.8
02/22/2020,58.89
02/23/2020,58.89
02/24/2020,58.98
02/25/2020,58.97
02/26/2020,56.12
02/27/2020,59.96
02/28/2020,58.97
02/29/2020,59.4
03/01/2020,59.4
03/02/2020,59.82
03/03/2020,59.32
03/04/2020,61.15
03/05/2020,59.47
03/06/2020,57.45
03/07/2020,59.24
03/08/2020,59.24
03/09/2020,61.03
03/10/2020,60.01
03/11/2020,58.8
03/12/2020,57.87
03/13/2020,61.84
03/14/2020,60.66
03/15/2020,60.66
03/16/2020,59.48
03/17/2020,57.69
03/18/2020,61.35
03/19/2020,61.04
03/20/2020,57.82
03/21/2020,59.61
03/22/2020,59.61
03/23/2020,61.4
03/24/2020,61.21
03/25/2020,60.08
03/26/2020,59.87
03/27/2020,58.21
03/28/2020,59.1
03/29/2020,59.1
03/30/2020,59.98
03/31/2020,61.71
04/01/2020,59.33
04/02/2020,58.5
04/03/2020,57.66
04/04/2020,59.57
04/05/2020,59.57
04/06/2020,61.48
04/07/2020,60.52
04/08/2020,60.22
04/09/2020,57.03
04/10/2020,59.77
04/11/2020,59.85
04/12/2020,59.85
04/13/2020,59.92
04/14/2020,60.46
04/15/2020,57.64
04/16/2020,59.48
04/17/2020,60.71
04/18/2020,60.24
04/19/2020,60.24
04/20/2020,59.76
04/21/2020,61.17
04/22/2020,60.58
04/23/2020,61.35
04/24/2020,59.85
04/25/2020,58.98
04/26/2020,58.98
04/27/2020,58.1
04/28/2020,57.17
04/29/2020,58.46
04/30/2020,58.27
05/01/2020,58.27
05/02/2020,58.08
05/03/2020,56.04
05/04/2020,60.29
05/05/2020,59.64
05/06/2020,57.78
05/07/2020,56.53
05/08/2020,60.46
05/09/2020,60.53
05/10/2020,60.53
05/11/2020,60.6
05/12/2020,60.84
05/13/2020,60.56
05/14/2020,60.64
05/15/2020,60.84
05/16/2020,58.7
05/17/2020,58.7
05/18/2020,56.55
05/19/2020,60.9
05/20/2020,56.1
05/21/2020,56.84
05/22/2020,57.86
05/23/2020,57.81
05/24/2020,57.81
05/25/2020,57.75
05/26/2020,57.08
05/27/2020,60.69
05/28/2020,60.89
05/29/2020,58.29
05/30/2020,59
05/31/2020,59
06/01/2020,59.7
06/02/2020,59.39
06/03/2020,57.47
06/04/2020,60.71
06/05/2020,60.33
06/06/2020,59.41
06/07/2020,59.41
06/08/2020,58.49
06/09/2020,57.89
06/10/2020,57.85
06/11/2020,58.55
06/12/2020,59.82
06/13/2020,58.76
06/14/2020,58.76
06/15/2020,57.69
06/16/2020,60.37
06/17/2020,60.27
06/18/2020,59.12
06/19/2020,59.06
06/20/2020,58.61
06/21/2020,58.61
06/22/2020,58.15
06/23/2020,61.25
06/24/2020,60.36
06/25/2020,60.18
