Date,Average_Price
04/30/2017,96.82
05/01/2017,96.82
05/02/2017,96.82
05/03/2017,109.12
05/04/2017,110.92
05/05/2017,110.85
05/06/2017,110.35
05/07/2017,110.35
05/08/2017,109.85
05/09/2017,111.7
05/10/2017,111.81
05/11/2017,109.77
05/12/2017,107.11
05/13/2017,108.2
05/14/2017,108.2
05/15/2017,109.29
05/16/2017,109.39
05/17/2017,110.97
05/18/2017,108.37
05/19/2017,111.05
05/20/2017,109.1
05/21/2017,109.1
05/22/2017,107.15
05/23/2017,108.47
05/24/2017,108.83
05/25/2017,109.29
05/26/2017,109.22
05/27/2017,108.6
05/28/2017,108.6
05/29/2017,107.97
05/30/2017,110.41
05/31/2017,110.15
06/01/2017,115.3
06/02/2017,117.09
06/03/2017,116.3
06/04/2017,116.3
06/05/2017,115.5
06/06/2017,114.64
06/07/2017,115.78
06/08/2017,117.71
06/09/2017,117.94
06/10/2017,117
06/11/2017,117
06/12/2017,116.05
06/13/2017,115.56
06/14/2017,113.98
06/15/2017,113.05
06/16/2017,117.97
06/17/2017,117
06/18/2017,117
06/19/2017,116.02
06/20/2017,117.85
06/21/2017,114.01
06/22/2017,116.52
06/23/2017,113.48
06/24/2017,113.66
06/25/2017,113.66
06/26/2017,113.83
06/27/2017,114.71
06/28/2017,114.1
06/29/2017,114.57
06/30/2017,117.62
07/01/2017,118.86
07/02/2017,118.86
07/03/2017,120.1
07/04/2017,119.84
07/05/2017,119.7
07/06/2017,121.85
07/07/2017,120.85
07/08/2017,120.58
07/09/2017,120.58
07/10/2017,120.31
07/11/2017,120.08
07/12/2017,120.21
07/13/2017,122.58
07/14/2017,120.92
07/15/2017,119.93
07/16/2017,119.93
07/17/2017,118.94
07/18/2017,120.45
07/19/2017,118.24
07/20/2017,121.52
07/21/2017,121.55
07/22/2017,120.4
07/23/2017,120.4
07/24/2017,119.25
07/25/2017,118.11
07/26/2017,122.02
07/27/2017,120.91
07/28/2017,118.31
07/29/2017,119.27
07/30/2017,119.27
07/31/2017,120.22
08/01/2017,121.8
08/02/2017,122.26
08/03/2017,119.14
08/04/2017,120.25
08/05/2017,119.27
08/06/2017,119.27
08/07/2017,123.12
08/08/2017,120.61
08/09/2017,122.45
08/10/2017,121.08
08/11/2017,119.24
08/12/2017,121.69
08/13/2017,121.69
08/14/2017,120.84
08/15/2017,123.37
08/16/2017,121.63
08/17/2017,122
08/18/2017,123.32
08/19/2017,123.03
08/20/2017,123.03
08/21/2017,122.73
08/22/2017,121.07
08/23/2017,120.15
08/24/2017,123.88
08/25/2017,119.24
08/26/2017,120.09
08/27/2017,120.09
08/28/2017,120.93
08/29/2017,123.46
08/30/2017,121.08
08/31/2017,121.53
09/01/2017,120.15
09/02/2017,119.8
09/03/2017,119.8
09/04/2017,119.8
09/05/2017,119.45
09/06/2017,122.29
09/07/2017,122.24
09/08/2017,119.37
09/09/2017,119.57
09/10/2017,119.57
09/11/2017,119.77
09/12/2017,121.75
09/13/2017,120.13
09/14/2017,118.35
09/15/2017,119.94
09/16/2017,121.46
09/17/2017,121.46
09/18/2017,122.97
09/19/2017,121.95
09/20/2017,120.87
09/21/2017,122.91
09/22/2017,121.87
09/23/2017,120.94
09/24/2017,120.94
09/25/2017,120.01
09/26/2017,119.75
09/27/2017,118.41
09/28/2017,121.91
09/29/2017,122.61
09/30/2017,121.35
10/01/2017,121.35
10/02/2017,120.08
10/03/2017,119.36
10/04/2017,121.85
10/05/2017,120.14
10/06/2017,119.03
10/07/2017,119.12
10/08/2017,119.12
10/09/2017,119.2
10/10/2017,120.9
10/11/2017,122.67
10/12/2017,120.68
10/13/2017,121.05
10/14/2017,121.25
10/15/2017,121.25
10/16/2017,121.45
10/17/2017,121.08
10/18/2017,119.54
10/19/2017,120.05
10/20/2017,120.13
10/21/2017,119.79
10/22/2017,119.79
10/23/2017,119.45
10/24/2017,120.2
10/25/2017,122.53
10/26/2017,122.39
10/27/2017,119.85
10/28/2017,119.23
10/29/2017,119.23
10/30/2017,118.6
10/31/2017,119.4
11/01/2017,119.13
11/02/2017,119.5
11/03/2017,119.95
11/04/2017,121.14
11/05/2017,121.14
11/06/2017,122.32
11/07/2017,118.75
11/08/2017,119.78
11/09/2017,121
11/10/2017,120.4
11/11/2017,119.54
11/12/2017,119.54
11/13/2017,118.68
11/14/2017,120.6
11/15/2017,121.52
11/16/2017,122.15
11/17/2017,119.2
11/18/2017,119.49
11/19/2017,119.49
11/20/2017,119.78
11/21/2017,121.57
11/22/2017,119.41
11/23/2017,119.24
11/24/2017,121.04
11/25/2017,119.9
11/26/2017,119.9
11/27/2017,118.76
11/28/2017,119.66
11/29/2017,119.17
11/30/2017,121.14
12/01/2017,125.21
12/02/2017,125.26
12/03/2017,125.26
12/04/2017,125.3
12/05/2017,126.66
12/06/2017,126.46
12/07/2017,125.78
12/08/2017,126.63
12/09/2017,126.85
12/10/2017,126.85
12/11/2017,127.07
12/12/2017,126.25
12/13/2017,125.37
12/14/2017,124.96
12/15/2017,123.28
12/16/2017,124.21
12/17/2017,124.21
12/18/2017,125.13
12/19/2017,127.34
12/20/2017,125.87
12/21/2017,127.49
12/22/2017,125.96
12/23/2017,124.65
12/24/2017,124.65
12/25/2017,123.33
12/26/2017,124.53
12/27/2017,123.5
12/28/2017,126.18
12/29/2017,126.76
12/30/2017,108.03
12/31/2017,108.03
01/01/2018,108.03
01/02/2018,89.3
01/03/2018,91.48
01/04/2018,87.75
01/05/2018,90.09
01/06/2018,90.64
01/07/2018,90.64
01/08/2018,91.18
01/09/2018,89.27
01/10/2018,90.58
01/11/2018,87.14
01/12/2018,87.06
01/13/2018,88.95
01/14/2018,88.95
01/15/2018,90.83
01/16/2018,87.99
01/17/2018,91.58
01/18/2018,89.9
01/19/2018,90.16
01/20/2018,90.4
01/21/2018,90.4
01/22/2018,90.64
01/23/2018,89.87
01/24/2018,87.24
01/25/2018,90.58
01/26/2018,89.64
01/27/2018,90.39
01/28/2018,90.39
01/29/2018,91.14
01/30/2018,89.76
01/31/2018,87.17
02/01/2018,81.21
02/02/2018,80.26
02/03/2018,81.81
02/04/2018,81.81
02/05/2018,83.35
02/06/2018,83.6
02/07/2018,80.94
02/08/2018,83.71
02/09/2018,83.73
02/10/2018,81.94
02/11/2018,81.94
02/12/2018,80.15
02/13/2018,82.68
02/14/2018,80.76
02/15/2018,80.39
02/16/2018,80.39
02/17/2018,80.39
02/18/2018,80.39
02/19/2018,80.39
02/20/2018,80.39
02/21/2018,80.39
02/22/2018,80.01
02/23/2018,83.82
02/24/2018,82.26
02/25/2018,82.26
02/26/2018,80.7
02/27/2018,80.91
02/28/2018,82.02
03/01/2018,99.29
03/02/2018,97.25
03/03/2018,99
03/04/2018,99
03/05/2018,100.75
03/06/2018,99.57
03/07/2018,98.56
03/08/2018,98.7
03/09/2018,97.91
03/10/2018,97.91
03/11/2018,97.91
03/12/2018,97.9
03/13/2018,101.37
03/14/2018,100.62
03/15/2018,100.3
03/16/2018,100.83
03/17/2018,100.81
03/18/2018,100.81
03/19/2018,100.79
03/20/2018,101.94
03/21/2018,100.24
03/22/2018,101.22
03/23/2018,101.82
03/24/2018,101.79
03/25/2018,101.79
03/26/2018,101.76
03/27/2018,101.16
03/28/2018,97.33
03/29/2018,97.64
03/30/2018,99.99
03/31/2018,97.48
04/01/2018,105.37
04/02/2018,110.75
04/03/2018,111.01
04/04/2018,108.52
04/05/2018,110.61
04/06/2018,109.82
04/07/2018,110.46
04/08/2018,110.46
04/09/2018,111.09
04/10/2018,110.19
04/11/2018,110.02
04/12/2018,108.08
04/13/2018,109.6
04/14/2018,109.2
04/15/2018,109.2
04/16/2018,108.79
04/17/2018,110.95
04/18/2018,111.25
04/19/2018,110.44
04/20/2018,111.34
04/21/2018,110.55
04/22/2018,110.55
04/23/2018,109.75
04/24/2018,109.86
04/25/2018,108.97
04/26/2018,108.08
04/27/2018,110.21
04/28/2018,114.5
04/29/2018,114.5
04/30/2018,114.5
05/01/2018,114.5
05/02/2018,118.79
05/03/2018,116.84
05/04/2018,118.15
05/05/2018,119.44
05/06/2018,119.44
05/07/2018,120.73
05/08/2018,120.82
05/09/2018,118.04
05/10/2018,117.27
05/11/2018,116.99
05/12/2018,118.02
05/13/2018,118.02
05/14/2018,119.04
05/15/2018,119.89
05/16/2018,116.36
05/17/2018,116.69
05/18/2018,116.86
05/19/2018,117.89
05/20/2018,117.89
05/21/2018,118.91
05/22/2018,117.86
05/23/2018,118.46
05/24/2018,116.85
05/25/2018,119.12
05/26/2018,118.17
05/27/2018,118.17
05/28/2018,117.21
05/29/2018,120.02
05/30/2018,120.37
05/31/2018,117.39
06/01/2018,119.25
06/02/2018,119.52
06/03/2018,119.52
06/04/2018,119.78
06/05/2018,117.03
06/06/2018,119.55
06/07/2018,117.2
06/08/2018,117.25
06/09/2018,119.54
06/10/2018,119.54
06/11/2018,121.82
06/12/2018,118.83
06/13/2018,119.92
06/14/2018,120.7
06/15/2018,117.46
06/16/2018,119.1
06/17/2018,119.1
06/18/2018,120.74
06/19/2018,117.44
06/20/2018,119.5
06/21/2018,117.19
06/22/2018,117.11
06/23/2018,117.92
06/24/2018,117.92
06/25/2018,118.72
06/26/2018,120.71
06/27/2018,120.51
06/28/2018,121.47
06/29/2018,119.58
06/30/2018,126.37
07/01/2018,126.37
07/02/2018,133.16
07/03/2018,133.17
07/04/2018,134.9
07/05/2018,131.44
07/06/2018,134.73
07/07/2018,132.93
07/08/2018,132.93
07/09/2018,131.13
07/10/2018,133.94
07/11/2018,133.2
07/12/2018,135.03
07/13/2018,131.05
07/14/2018,133
07/15/2018,133
07/16/2018,134.95
07/17/2018,133.02
07/18/2018,131.2
07/19/2018,134.66
07/20/2018,132.61
07/21/2018,131.85
07/22/2018,131.85
07/23/2018,131.08
07/24/2018,131.16
07/25/2018,132.79
07/26/2018,135.54
07/27/2018,131.27
07/28/2018,132.91
07/29/2018,132.91
07/30/2018,134.55
07/31/2018,135.51
08/01/2018,130.26
08/02/2018,130.8
08/03/2018,129.95
08/04/2018,130.75
08/05/2018,130.75
08/06/2018,131.54
08/07/2018,130.47
08/08/2018,128.75
08/09/2018,130.36
08/10/2018,132.7
08/11/2018,130.92
08/12/2018,130.92
08/13/2018,129.14
08/14/2018,130.03
08/15/2018,132.24
08/16/2018,131.52
08/17/2018,132.1
08/18/2018,130.5
08/19/2018,130.5
08/20/2018,128.9
08/21/2018,128.34
08/22/2018,131.7
08/23/2018,130.58
08/24/2018,130.33
08/25/2018,130.9
08/26/2018,130.9
08/27/2018,131.46
08/28/2018,131.4
08/29/2018,130.6
08/30/2018,128.5
08/31/2018,131.2
09/01/2018,132.3
09/02/2018,132.3
09/03/2018,133.4
09/04/2018,131.81
09/05/2018,133.67
09/06/2018,134.29
09/07/2018,135.42
09/08/2018,133.34
09/09/2018,133.34
09/10/2018,131.26
09/11/2018,134.71
09/12/2018,134.65
09/13/2018,134.56
09/14/2018,134.3
09/15/2018,134.87
09/16/2018,134.87
09/17/2018,135.44
09/18/2018,135.16
09/19/2018,131.06
09/20/2018,133.69
09/21/2018,133.28
09/22/2018,132.78
09/23/2018,132.78
09/24/2018,132.27
09/25/2018,131.96
09/26/2018,133.11
09/27/2018,133.14
09/28/2018,132.32
09/29/2018,131.99
09/30/2018,131.99
10/01/2018,131.65
10/02/2018,130.06
10/03/2018,129.53
10/04/2018,131.28
10/05/2018,129.56
10/06/2018,130.25
10/07/2018,130.25
10/08/2018,130.93
10/09/2018,132.64
10/10/2018,131
10/11/2018,132.51
10/12/2018,133.98
10/13/2018,132.22
10/14/2018,132.22
10/15/2018,130.46
10/16/2018,133.43
10/17/2018,131.58
10/18/2018,129.08
10/19/2018,131.42
10/20/2018,130.72
10/21/2018,130.72
10/22/2018,130.01
10/23/2018,133.54
10/24/2018,131.04
10/25/2018,133.05
10/26/2018,130.86
10/27/2018,131.2
10/28/2018,131.2
10/29/2018,131.53
10/30/2018,132.29
10/31/2018,132.25
11/01/2018,126.84
11/02/2018,128.46
11/03/2018,126.35
11/04/2018,126.35
11/05/2018,124.23
11/06/2018,128.75
11/07/2018,125.81
11/08/2018,124.21
11/09/2018,128.41
11/10/2018,126.81
11/11/2018,126.81
11/12/2018,125.21
11/13/2018,127.8
11/14/2018,125.47
11/15/2018,124.01
11/16/2018,128.04
11/17/2018,126.14
11/18/2018,126.14
11/19/2018,124.24
11/20/2018,126.13
11/21/2018,127.58
11/22/2018,127.23
11/23/2018,124.2
11/24/2018,125.41
11/25/2018,125.41
11/26/2018,126.61
11/27/2018,127.24
11/28/2018,127.45
11/29/2018,124.62
11/30/2018,124.7
12/01/2018,124.42
12/02/2018,124.42
12/03/2018,124.13
12/04/2018,124.35
12/05/2018,124.02
12/06/2018,122.55
12/07/2018,125.88
12/08/2018,124.69
12/09/2018,124.69
12/10/2018,123.5
12/11/2018,123.01
12/12/2018,123.64
12/13/2018,122.72
12/14/2018,123.08
12/15/2018,124.63
12/16/2018,124.63
12/17/2018,126.17
12/18/2018,122.81
12/19/2018,122.64
12/20/2018,122.4
12/21/2018,126.04
12/22/2018,125.29
12/23/2018,125.29
12/24/2018,124.53
12/25/2018,123.83
12/26/2018,125.9
12/27/2018,122.18
12/28/2018,124.09
12/29/2018,124.41
12/30/2018,124.41
12/31/2018,124.73
01/01/2019,123.71
01/02/2019,123
01/03/2019,122.17
01/04/2019,125.86
01/05/2019,125.12
01/06/2019,125.12
01/07/2019,124.37
01/08/2019,121.8
01/09/2019,125.14
01/10/2019,125.64
01/11/2019,125.99
01/12/2019,125.78
01/13/2019,125.78
01/14/2019,125.56
01/15/2019,121.06
01/16/2019,125.22
01/17/2019,125.26
01/18/2019,123.7
01/19/2019,123.22
01/20/2019,123.22
01/21/2019,122.73
01/22/2019,122.34
01/23/2019,123.64
01/24/2019,123.7
01/25/2019,124.33
01/26/2019,124.35
01/27/2019,124.35
01/28/2019,124.35
01/29/2019,124.37
01/30/2019,124.48
01/31/2019,123.31
02/01/2019,132.22
02/02/2019,133.42
02/03/2019,133.42
02/04/2019,133.42
02/05/2019,133.42
02/06/2019,133.42
02/07/2019,133.42
02/08/2019,133.42
02/09/2019,134.61
02/10/2019,132.62
02/11/2019,130.62
02/12/2019,134.38
02/13/2019,131.78
02/14/2019,131.78
02/15/2019,132.36
02/16/2019,132.53
02/17/2019,132.53
02/18/2019,132.69
02/19/2019,131.06
02/20/2019,131.18
02/21/2019,134.9
02/22/2019,130.9
02/23/2019,132.17
02/24/2019,132.17
02/25/2019,133.44
02/26/2019,133.12
02/27/2019,134.38
02/28/2019,130.44
03/01/2019,133.91
03/02/2019,133.82
03/03/2019,133.82
03/04/2019,133.73
03/05/2019,135.9
03/06/2019,131.4
03/07/2019,133.81
03/08/2019,134.42
03/09/2019,134.75
03/10/2019,134.75
03/11/2019,135.08
03/12/2019,131.83
03/13/2019,131.74
03/14/2019,131.92
03/15/2019,135.72
03/16/2019,133.38
03/17/2019,133.38
03/18/2019,131.04
03/19/2019,131.71
03/20/2019,131.37
03/21/2019,135.99
03/22/2019,133.48
03/23/2019,134.71
03/24/2019,134.71
03/25/2019,135.94
03/26/2019,135.24
03/27/2019,135.42
03/28/2019,133.83
03/29/2019,135.77
03/30/2019,135.85
03/31/2019,135.85
04/01/2019,135.92
04/02/2019,136.87
04/03/2019,136.86
04/04/2019,136.7
04/05/2019,136.18
04/06/2019,136.15
04/07/2019,136.15
04/08/2019,136.11
04/09/2019,137.97
04/10/2019,134.81
04/11/2019,137
04/12/2019,134.47
04/13/2019,134.13
04/14/2019,134.13
04/15/2019,134.13
04/16/2019,133.79
04/17/2019,134.4
04/18/2019,137.6
04/19/2019,136.37
04/20/2019,135.94
04/21/2019,135.94
04/22/2019,135.5
04/23/2019,136.15
04/24/2019,133.09
04/25/2019,133.51
04/26/2019,134.27
04/27/2019,140.77
04/28/2019,140.77
04/29/2019,140.77
04/30/2019,140.77
05/01/2019,140.77
05/02/2019,147.27
05/03/2019,149.63
05/04/2019,148.74
05/05/2019,148.74
05/06/2019,147.85
05/07/2019,147.3
05/08/2019,146.82
05/09/2019,148.85
05/10/2019,149.49
05/11/2019,149.59
05/12/2019,149.59
05/13/2019,149.68
05/14/2019,148.82
05/15/2019,148.08
05/16/2019,145.65
05/17/2019,145.82
05/18/2019,147.06
05/19/2019,147.06
05/20/2019,148.29
05/21/2019,149.58
05/22/2019,145.04
05/23/2019,149.1
05/24/2019,145.04
05/25/2019,146.55
05/26/2019,146.55
05/27/2019,148.06
05/28/2019,147.14
05/29/2019,146.82
05/30/2019,146.3
05/31/2019,145.67
06/01/2019,151.27
06/02/2019,151.27
06/03/2019,156.86
06/04/2019,155.05
06/05/2019,156.39
06/06/2019,156.32
06/07/2019,154.47
06/08/2019,156.53
06/09/2019,156.53
06/10/2019,158.59
06/11/2019,156.41
06/12/2019,154.97
06/13/2019,157.19
06/14/2019,157.95
06/15/2019,157.21
06/16/2019,157.21
06/17/2019,156.46
06/18/2019,154.1
06/19/2019,158.32
06/20/2019,157.16
06/21/2019,154.36
06/22/2019,156.19
06/23/2019,156.19
06/24/2019,158.02
06/25/2019,158.54
06/26/2019,157.21
06/27/2019,158.24
06/28/2019,158.38
06/29/2019,159.46
06/30/2019,159.46
07/01/2019,160.54
07/02/2019,162.11
07/03/2019,161.77
07/04/2019,159.03
07/05/2019,159.99
07/06/2019,159.9
07/07/2019,159.9
07/08/2019,159.81
07/09/2019,159.93
07/10/2019,159.24
07/11/2019,159.65
07/12/2019,159.69
07/13/2019,160.34
07/14/2019,160.34
07/15/2019,160.99
07/16/2019,162.06
07/17/2019,160.66
07/18/2019,160.43
07/19/2019,161.02
07/20/2019,161.69
07/21/2019,161.69
07/22/2019,162.36
07/23/2019,158.27
07/24/2019,160.8
07/25/2019,160.47
07/26/2019,159.11
07/27/2019,160
07/28/2019,160
07/29/2019,160.88
07/30/2019,158.13
07/31/2019,158.28
08/01/2019,159
08/02/2019,159.74
08/03/2019,158.82
08/04/2019,158.82
08/05/2019,157.9
08/06/2019,159.93
08/07/2019,161.38
08/08/2019,160.74
08/09/2019,158.03
08/10/2019,159.42
08/11/2019,159.42
08/12/2019,160.8
08/13/2019,159.52
08/14/2019,158.17
08/15/2019,161.34
08/16/2019,161.74
08/17/2019,161.81
08/18/2019,161.81
08/19/2019,161.87
08/20/2019,160.68
08/21/2019,160.37
08/22/2019,161.23
08/23/2019,158.53
08/24/2019,159.22
08/25/2019,159.22
08/26/2019,159.9
08/27/2019,159.94
08/28/2019,157.86
08/29/2019,158
08/30/2019,160.3
08/31/2019,157.37
09/01/2019,158.41
09/02/2019,158.41
09/03/2019,159.45
09/04/2019,159.36
09/05/2019,157.39
09/06/2019,157.71
09/07/2019,159.61
09/08/2019,159.61
09/09/2019,161.5
09/10/2019,161.88
09/11/2019,161.67
09/12/2019,160.24
09/13/2019,161.87
09/14/2019,160.31
09/15/2019,160.31
09/16/2019,158.74
09/17/2019,157.78
09/18/2019,157.61
09/19/2019,161.4
09/20/2019,159.11
09/21/2019,160.46
09/22/2019,160.46
09/23/2019,161.8
09/24/2019,157.53
09/25/2019,160.44
09/26/2019,157.29
09/27/2019,158.49
09/28/2019,159.77
09/29/2019,159.77
09/30/2019,161.04
10/01/2019,163.22
10/02/2019,162.12
10/03/2019,162.35
10/04/2019,164.81
10/05/2019,163.98
10/06/2019,163.98
10/07/2019,163.15
10/08/2019,161.22
10/09/2019,165.27
10/10/2019,163.24
10/11/2019,161.21
10/12/2019,163.16
10/13/2019,163.16
10/14/2019,165.11
10/15/2019,165.99
10/16/2019,163.46
10/17/2019,162.52
10/18/2019,161.24
10/19/2019,162.1
10/20/2019,162.1
10/21/2019,162.96
10/22/2019,163.58
10/23/2019,162.41
10/24/2019,162.98
10/25/2019,165.18
10/26/2019,163.16
10/27/2019,163.16
10/28/2019,161.13
10/29/2019,165.99
10/30/2019,161.86
10/31/2019,162.71
11/01/2019,158.46
11/02/2019,159.52
11/03/2019,159.52
11/04/2019,160.58
11/05/2019,159.17
11/06/2019,159.88
11/07/2019,158.77
11/08/2019,159.91
11/09/2019,159.83
11/10/2019,159.83
11/11/2019,159.74
11/12/2019,159.73
11/13/2019,158.72
11/14/2019,158.9
11/15/2019,156.37
11/16/2019,158.05
11/17/2019,158.05
11/18/2019,159.72
11/19/2019,159.93
11/20/2019,157.22
11/21/2019,159.12
11/22/2019,156.25
11/23/2019,157.96
11/24/2019,157.96
11/25/2019,159.67
11/26/2019,160.25
11/27/2019,159.77
11/28/2019,159.29
11/29/2019,158.49
11/30/2019,158.71
12/01/2019,158.71
12/02/2019,158.93
12/03/2019,159.94
12/04/2019,159.1
12/05/2019,156.13
12/06/2019,157.29
12/07/2019,158.28
12/08/2019,158.28
12/09/2019,159.27
12/10/2019,157.65
12/11/2019,159.58
12/12/2019,157.39
12/13/2019,156.38
12/14/2019,156.48
12/15/2019,156.48
12/16/2019,156.57
12/17/2019,159.63
12/18/2019,160.88
12/19/2019,157.22
12/20/2019,159.65
12/21/2019,160.09
12/22/2019,160.09
12/23/2019,160.53
12/24/2019,158.21
12/25/2019,159.69
12/26/2019,159.3
12/27/2019,159.38
12/28/2019,158.3
12/29/2019,158.3
12/30/2019,157.21
12/31/2019,158.05
01/01/2020,154.75
01/02/2020,151.45
01/03/2020,151.93
01/04/2020,150.8
01/05/2020,150.8
01/06/2020,149.67
01/07/2020,153.83
01/08/2020,149.31
01/09/2020,152.94
01/10/2020,149.84
01/11/2020,149.79
01/12/2020,149.79
01/13/2020,149.73
01/14/2020,150.34
01/15/2020,149.66
01/16/2020,150.64
01/17/2020,150.71
01/18/2020,150.71
01/19/2020,150.71
01/20/2020,150.78
01/21/2020,151.74
01/22/2020,152.28
01/23/2020,153.05
01/24/2020,153.05
01/25/2020,153.05
01/26/2020,153.05
01/27/2020,153.05
01/28/2020,153.05
01/29/2020,153.05
01/30/2020,153.81
01/31/2020,153.42
02/01/2020,158.58
02/02/2020,158.58
02/03/2020,163.74
02/04/2020,163.56
02/05/2020,163.39
02/06/2020,163.59
02/07/2020,164.24
02/08/2020,163.01
02/09/2020,163.01
02/10/2020,161.77
02/11/2020,164.69
02/12/2020,164.97
02/13/2020,162.25
02/14/2020,165.12
02/15/2020,165.37
02/16/2020,165.37
02/17/2020,165.61
02/18/2020,164.77
02/19/2020,162.87
02/20/2020,164.36
02/21/2020,161.31
02/22/2020,161.4
02/23/2020,161.4
02/24/2020,161.48
02/25/2020,165.2
02/26/2020,163.89
02/27/2020,163.34
02/28/2020,164.03
02/29/2020,167.98
03/01/2020,167.98
03/02/2020,171.92
03/03/2020,171.93
03/04/2020,169.87
03/05/2020,172.53
03/06/2020,172.23
03/07/2020,172.7
03/08/2020,172.7
03/09/2020,173.17
03/10/2020,173.22
03/11/2020,170.83
03/12/2020,173.57
03/13/2020,170.76
03/14/2020,170.26
03/15/2020,170.26
03/16/2020,169.76
03/17/2020,173.94
03/18/2020,172.63
03/19/2020,169.84
03/20/2020,171.15
03/21/2020,171.63
03/22/2020,171.63
03/23/2020,172.11
03/24/2020,173.59
03/25/2020,172.3
03/26/2020,171.7
03/27/2020,170.71
03/28/2020,169.98
03/29/2020,169.98
03/30/2020,169.24
03/31/2020,170.04
04/01/2020,184.6
04/02/2020,184.34
04/03/2020,184.07
04/04/2020,184.64
04/05/2020,184.64
04/06/2020,185.21
04/07/2020,183.14
04/08/2020,182.66
04/09/2020,183.76
04/10/2020,186.48
04/11/2020,186.14
04/12/2020,186.14
04/13/2020,185.8
04/14/2020,186.44
04/15/2020,184.51
04/16/2020,184.58
04/17/2020,186.42
04/18/2020,186.28
04/19/2020,186.28
04/20/2020,186.13
04/21/2020,182.99
04/22/2020,182.67
04/23/2020,182.68
04/24/2020,186.89
04/25/2020,186.03
04/26/2020,186.03
04/27/2020,185.16
04/28/2020,186.88
04/29/2020,182.7
04/30/2020,189.2
05/01/2020,189.2
05/02/2020,195.7
05/03/2020,197.55
05/04/2020,197.72
05/05/2020,193.48
05/06/2020,194.09
05/07/2020,193.84
05/08/2020,194.03
05/09/2020,194.61
05/10/2020,194.61
05/11/2020,195.19
05/12/2020,193.87
05/13/2020,195.48
05/14/2020,193.06
05/15/2020,196.69
05/16/2020,196.41
05/17/2020,196.41
05/18/2020,196.12
05/19/2020,197.96
05/20/2020,195.21
05/21/2020,195.82
05/22/2020,195.15
05/23/2020,196.33
05/24/2020,196.33
05/25/2020,197.51
05/26/2020,197.98
05/27/2020,197.69
05/28/2020,197.14
05/29/2020,196.34
05/30/2020,192.9
05/31/2020,192.9
06/01/2020,189.46
06/02/2020,189.4
06/03/2020,189.46
06/04/2020,189.73
06/05/2020,191.21
06/06/2020,190.64
06/07/2020,190.64
06/08/2020,190.07
06/09/2020,188.17
06/10/2020,187.59
06/11/2020,188.94
06/12/2020,189.83
06/13/2020,189.63
06/14/2020,189.63
06/15/2020,189.42
06/16/2020,188.03
06/17/2020,188.1
06/18/2020,187.83
06/19/2020,190.73
06/20/2020,189.15
06/21/2020,189.15
06/22/2020,187.57
06/23/2020,187.45
06/24/2020,187.37
06/25/2020,190.87
06/26/2020,189.32
06/27/2020,189.34
