Date,Average_Price
06/17/2017,136.63
06/18/2017,136.63
06/19/2017,138.67
06/20/2017,138.22
06/21/2017,138.37
06/22/2017,138.2
06/23/2017,134.07
06/24/2017,135.83
06/25/2017,135.83
06/26/2017,137.58
06/27/2017,134.55
06/28/2017,137.17
06/29/2017,134.02
06/30/2017,138.61
07/01/2017,130.6
07/02/2017,130.6
07/03/2017,122.58
07/04/2017,121.35
07/05/2017,121.67
07/06/2017,122.96
07/07/2017,121.67
07/08/2017,121.57
07/09/2017,121.57
07/10/2017,121.46
07/11/2017,121.84
07/12/2017,122.31
07/13/2017,122.53
07/14/2017,121.32
07/15/2017,121.91
07/16/2017,121.91
07/17/2017,122.5
07/18/2017,123.74
07/19/2017,121.86
07/20/2017,121.12
07/21/2017,122.53
07/22/2017,122.78
07/23/2017,122.78
07/24/2017,123.03
07/25/2017,122.89
07/26/2017,120.92
07/27/2017,123.57
07/28/2017,122.36
07/29/2017,123.03
07/30/2017,123.03
07/31/2017,123.69
08/01/2017,123.85
08/02/2017,125.19
08/03/2017,125.85
08/04/2017,123.57
08/05/2017,123.03
08/06/2017,123.03
08/07/2017,123.83
08/08/2017,125.26
08/09/2017,122.55
08/10/2017,125.49
08/11/2017,124.09
08/12/2017,123.7
08/13/2017,123.7
08/14/2017,121.53
08/15/2017,123.39
08/16/2017,122.39
08/17/2017,123.41
08/18/2017,121.35
08/19/2017,123.31
08/20/2017,123.31
08/21/2017,125.27
08/22/2017,125.9
08/23/2017,125.03
08/24/2017,125.44
08/25/2017,124.74
08/26/2017,123.22
08/27/2017,123.22
08/28/2017,121.7
08/29/2017,122.26
08/30/2017,122.07
08/31/2017,124.49
09/01/2017,125.56
09/02/2017,125.59
09/03/2017,125.59
09/04/2017,125.59
09/05/2017,125.61
09/06/2017,126.82
09/07/2017,125.84
09/08/2017,127.61
09/09/2017,127.24
09/10/2017,127.24
09/11/2017,126.87
09/12/2017,127.91
09/13/2017,125.77
09/14/2017,126.99
09/15/2017,124.17
09/16/2017,124.03
09/17/2017,124.03
09/18/2017,123.88
09/19/2017,125.73
09/20/2017,126.73
09/21/2017,126.13
09/22/2017,125.57
09/23/2017,126.73
09/24/2017,126.73
09/25/2017,127.88
09/26/2017,125.79
09/27/2017,125.89
09/28/2017,127.38
09/29/2017,124.19
09/30/2017,123.85
10/01/2017,123.85
10/02/2017,123.5
10/03/2017,125.15
10/04/2017,123.28
10/05/2017,125.33
10/06/2017,125.75
10/07/2017,124.43
10/08/2017,124.43
10/09/2017,123.11
10/10/2017,123.16
10/11/2017,121.88
10/12/2017,122.48
10/13/2017,123.69
10/14/2017,124.76
10/15/2017,124.76
10/16/2017,125.83
10/17/2017,123.31
10/18/2017,125.63
10/19/2017,125.97
10/20/2017,125.99
10/21/2017,123.75
10/22/2017,123.75
10/23/2017,121.5
10/24/2017,121.9
10/25/2017,124.98
10/26/2017,124.54
10/27/2017,124.65
10/28/2017,125.2
10/29/2017,125.2
10/30/2017,125.74
10/31/2017,124.81
11/01/2017,123.41
11/02/2017,124.02
11/03/2017,121.37
11/04/2017,121.96
11/05/2017,121.96
11/06/2017,122.55
11/07/2017,124.93
11/08/2017,122.53
11/09/2017,125.2
11/10/2017,127.23
11/11/2017,127.5
11/12/2017,127.5
11/13/2017,127.77
11/14/2017,128.27
11/15/2017,129.73
11/16/2017,128.54
11/17/2017,125.22
11/18/2017,126.01
11/19/2017,126.01
11/20/2017,126.79
11/21/2017,125.27
11/22/2017,127.62
11/23/2017,126.27
11/24/2017,127.07
11/25/2017,127.46
11/26/2017,127.46
11/27/2017,127.84
11/28/2017,129.1
11/29/2017,126.66
11/30/2017,125.7
12/01/2017,116.69
12/02/2017,117.29
12/03/2017,117.29
12/04/2017,117.88
12/05/2017,114.18
12/06/2017,117.38
12/07/2017,118.85
12/08/2017,118.29
12/09/2017,117.5
12/10/2017,117.5
12/11/2017,116.71
12/12/2017,116.26
12/13/2017,116.03
12/14/2017,116.06
12/15/2017,117.96
12/16/2017,117.1
12/17/2017,117.1
12/18/2017,116.24
12/19/2017,114.22
12/20/2017,118
12/21/2017,116.11
12/22/2017,117.2
12/23/2017,117.28
12/24/2017,117.28
12/25/2017,117.35
12/26/2017,118.2
12/27/2017,117.05
12/28/2017,118.61
12/29/2017,118.92
12/30/2017,121.54
12/31/2017,121.54
01/01/2018,121.54
01/02/2018,124.15
01/03/2018,123.67
01/04/2018,125.44
01/05/2018,123.15
01/06/2018,124.28
01/07/2018,124.28
01/08/2018,125.4
01/09/2018,125.99
01/10/2018,122.9
01/11/2018,125.88
01/12/2018,124.47
01/13/2018,124.64
01/14/2018,124.64
01/15/2018,124.81
01/16/2018,123.62
01/17/2018,124.21
01/18/2018,123.35
01/19/2018,123.19
01/20/2018,122.7
01/21/2018,122.7
01/22/2018,122.21
01/23/2018,122.81
01/24/2018,122.31
01/25/2018,123.16
01/26/2018,126.99
01/27/2018,124.58
01/28/2018,124.58
01/29/2018,122.17
01/30/2018,123.67
01/31/2018,126.5
02/01/2018,121.91
02/02/2018,121.93
02/03/2018,121.55
02/04/2018,121.55
02/05/2018,121.16
02/06/2018,119.54
02/07/2018,119.91
02/08/2018,119.17
02/09/2018,120.4
02/10/2018,121.12
02/11/2018,121.12
02/12/2018,121.83
02/13/2018,121.38
02/14/2018,121.45
02/15/2018,122.02
02/16/2018,122.02
02/17/2018,122.02
02/18/2018,122.02
02/19/2018,122.02
02/20/2018,122.02
02/21/2018,122.02
02/22/2018,122.58
02/23/2018,119.14
02/24/2018,119.21
02/25/2018,119.21
02/26/2018,119.27
02/27/2018,121.2
02/28/2018,123.65
03/01/2018,113.96
03/02/2018,114.96
03/03/2018,113.75
03/04/2018,113.75
03/05/2018,112.54
03/06/2018,112.74
03/07/2018,112.68
03/08/2018,115.48
03/09/2018,115.38
03/10/2018,114.86
03/11/2018,114.86
03/12/2018,114.33
03/13/2018,111.83
03/14/2018,115.11
03/15/2018,114.83
03/16/2018,114.2
03/17/2018,112.84
03/18/2018,112.84
03/19/2018,111.47
03/20/2018,111.12
03/21/2018,111.92
03/22/2018,111.41
03/23/2018,114.25
03/24/2018,114.13
03/25/2018,114.13
03/26/2018,114
03/27/2018,112.65
03/28/2018,113.2
03/29/2018,114.62
03/30/2018,113.96
03/31/2018,112.94
04/01/2018,120.47
04/02/2018,126.98
04/03/2018,127.42
04/04/2018,126.78
04/05/2018,124.95
04/06/2018,127.43
04/07/2018,127.72
04/08/2018,127.72
04/09/2018,128.01
04/10/2018,126.05
04/11/2018,126.22
04/12/2018,125.48
04/13/2018,126.46
04/14/2018,126.13
04/15/2018,126.13
04/16/2018,125.79
04/17/2018,126.53
04/18/2018,125
04/19/2018,126.92
04/20/2018,127.07
04/21/2018,125.99
04/22/2018,125.99
04/23/2018,124.91
04/24/2018,128.17
04/25/2018,128.58
04/26/2018,128.99
04/27/2018,125.48
04/28/2018,132.06
04/29/2018,132.06
04/30/2018,132.06
05/01/2018,132.06
05/02/2018,138.63
05/03/2018,138.71
05/04/2018,136.39
05/05/2018,137.94
05/06/2018,137.94
05/07/2018,139.48
05/08/2018,139.38
05/09/2018,137.46
05/10/2018,140.4
05/11/2018,138.81
05/12/2018,138.72
05/13/2018,138.72
05/14/2018,138.63
05/15/2018,136.85
05/16/2018,138.89
05/17/2018,139.2
05/18/2018,136.99
05/19/2018,137.14
05/20/2018,137.14
05/21/2018,137.29
05/22/2018,136.94
05/23/2018,139.76
05/24/2018,140.56
05/25/2018,137.1
05/26/2018,138.03
05/27/2018,138.03
05/28/2018,138.96
05/29/2018,137.19
05/30/2018,139.57
05/31/2018,140.15
06/01/2018,137.3
06/02/2018,138.33
06/03/2018,138.33
06/04/2018,139.36
06/05/2018,135.54
06/06/2018,139.11
06/07/2018,138.78
06/08/2018,137.73
06/09/2018,137.25
06/10/2018,137.25
06/11/2018,136.77
06/12/2018,135.8
06/13/2018,138.85
06/14/2018,135.1
06/15/2018,136.67
06/16/2018,136.56
06/17/2018,136.56
06/18/2018,136.45
06/19/2018,135
06/20/2018,139.32
06/21/2018,138.4
06/22/2018,136.15
06/23/2018,136.63
06/24/2018,136.63
06/25/2018,137.11
06/26/2018,138.46
06/27/2018,136.97
06/28/2018,136.98
06/29/2018,135.13
06/30/2018,135.86
07/01/2018,135.86
07/02/2018,136.58
07/03/2018,136.28
07/04/2018,134.76
07/05/2018,137.17
07/06/2018,135.38
07/07/2018,136.84
07/08/2018,136.84
07/09/2018,138.3
07/10/2018,136.64
07/11/2018,138.85
07/12/2018,137.39
07/13/2018,136.47
07/14/2018,137.54
07/15/2018,137.54
07/16/2018,138.6
07/17/2018,134.29
07/18/2018,134.98
07/19/2018,138.14
07/20/2018,136.35
07/21/2018,135.74
07/22/2018,135.74
07/23/2018,135.13
07/24/2018,134.11
07/25/2018,136.21
07/26/2018,138.99
07/27/2018,137.91
07/28/2018,138.43
07/29/2018,138.43
07/30/2018,138.94
07/31/2018,138
08/01/2018,139.83
08/02/2018,140.17
08/03/2018,139.14
08/04/2018,139.7
08/05/2018,139.7
08/06/2018,140.26
08/07/2018,138.27
08/08/2018,138.71
08/09/2018,141
08/10/2018,137.62
08/11/2018,138.38
08/12/2018,138.38
08/13/2018,139.13
08/14/2018,138.23
08/15/2018,140.41
08/16/2018,141.81
08/17/2018,138.41
08/18/2018,139.07
08/19/2018,139.07
08/20/2018,139.72
08/21/2018,138.77
08/22/2018,137.63
08/23/2018,137.06
08/24/2018,139.67
08/25/2018,139.67
08/26/2018,139.67
08/27/2018,139.67
08/28/2018,139.88
08/29/2018,137.59
08/30/2018,138.05
08/31/2018,141.43
09/01/2018,147.37
09/02/2018,147.37
09/03/2018,153.3
09/04/2018,155.32
09/05/2018,151.32
09/06/2018,152.27
09/07/2018,152.68
09/08/2018,152.11
09/09/2018,152.11
09/10/2018,151.54
09/11/2018,155.49
09/12/2018,155.31
09/13/2018,155.25
09/14/2018,151.02
09/15/2018,153.47
09/16/2018,153.47
09/17/2018,155.92
09/18/2018,153.59
09/19/2018,151.15
09/20/2018,154.89
09/21/2018,153.37
09/22/2018,154.23
09/23/2018,154.23
09/24/2018,155.08
09/25/2018,153.48
09/26/2018,152.44
09/27/2018,152.74
09/28/2018,154.75
09/29/2018,152.46
09/30/2018,152.46
10/01/2018,150.17
10/02/2018,150.7
10/03/2018,149.07
10/04/2018,150.41
10/05/2018,149.37
10/06/2018,148.9
10/07/2018,148.9
10/08/2018,148.43
10/09/2018,151.48
10/10/2018,149.85
10/11/2018,148.02
10/12/2018,151.19
10/13/2018,150.14
10/14/2018,150.14
10/15/2018,149.08
10/16/2018,152.31
10/17/2018,149.7
10/18/2018,150.63
10/19/2018,150.76
10/20/2018,149.57
10/21/2018,149.57
10/22/2018,148.37
10/23/2018,149.21
10/24/2018,150.01
10/25/2018,151.77
10/26/2018,151.29
10/27/2018,151.87
10/28/2018,151.87
10/29/2018,152.45
10/30/2018,151.88
10/31/2018,150.43
11/01/2018,143.51
11/02/2018,145.54
11/03/2018,144.08
11/04/2018,144.08
11/05/2018,142.61
11/06/2018,141.24
11/07/2018,141.06
11/08/2018,142.24
11/09/2018,142.23
11/10/2018,143.02
11/11/2018,143.02
11/12/2018,143.81
11/13/2018,144.48
11/14/2018,145.95
11/15/2018,144.04
11/16/2018,141.28
11/17/2018,142.18
11/18/2018,142.18
11/19/2018,143.07
11/20/2018,141.41
11/21/2018,141.83
11/22/2018,144.53
11/23/2018,144.49
11/24/2018,144.15
11/25/2018,144.15
11/26/2018,143.81
11/27/2018,143.95
11/28/2018,145.44
11/29/2018,142.95
11/30/2018,143.14
12/01/2018,148.02
12/02/2018,148.02
12/03/2018,152.9
12/04/2018,154.57
12/05/2018,151.16
12/06/2018,152.65
12/07/2018,154.64
12/08/2018,154.22
12/09/2018,154.22
12/10/2018,153.8
12/11/2018,150.33
12/12/2018,153.15
12/13/2018,151.54
12/14/2018,151.37
12/15/2018,152.01
12/16/2018,152.01
12/17/2018,152.64
12/18/2018,152.95
12/19/2018,153.21
12/20/2018,150.96
12/21/2018,151.41
12/22/2018,152.58
12/23/2018,152.58
12/24/2018,153.75
12/25/2018,151.95
12/26/2018,151.77
12/27/2018,150.65
12/28/2018,153.13
12/29/2018,153.68
12/30/2018,153.68
12/31/2018,154.22
01/01/2019,156.89
01/02/2019,160.1
01/03/2019,162.6
01/04/2019,158.33
01/05/2019,160.14
01/06/2019,160.14
01/07/2019,161.94
01/08/2019,159.16
01/09/2019,160.99
01/10/2019,159.37
01/11/2019,161.09
01/12/2019,160.46
01/13/2019,160.46
01/14/2019,159.83
01/15/2019,158.37
01/16/2019,160.28
01/17/2019,158.16
01/18/2019,159.78
01/19/2019,160.12
01/20/2019,160.12
01/21/2019,160.45
01/22/2019,162.4
01/23/2019,160.5
01/24/2019,159.28
01/25/2019,159.98
01/26/2019,159.28
01/27/2019,159.28
01/28/2019,159.28
01/29/2019,158.57
01/30/2019,162.45
01/31/2019,160.91
02/01/2019,161.59
02/02/2019,161.85
02/03/2019,161.85
02/04/2019,161.85
02/05/2019,161.85
02/06/2019,161.85
02/07/2019,161.85
02/08/2019,161.85
02/09/2019,162.1
02/10/2019,161.94
02/11/2019,161.77
02/12/2019,163.46
02/13/2019,159.29
02/14/2019,161.06
02/15/2019,160.83
02/16/2019,160.54
02/17/2019,160.54
02/18/2019,160.24
02/19/2019,163.32
02/20/2019,163.37
02/21/2019,161.44
02/22/2019,161.63
02/23/2019,160.52
02/24/2019,160.52
02/25/2019,159.41
02/26/2019,162.22
02/27/2019,161.1
02/28/2019,161.69
03/01/2019,207.78
03/02/2019,206.53
03/03/2019,206.53
03/04/2019,205.27
03/05/2019,206.34
03/06/2019,207.64
03/07/2019,208.03
03/08/2019,207.98
03/09/2019,208.31
03/10/2019,208.31
03/11/2019,208.63
03/12/2019,206.66
03/13/2019,207.49
03/14/2019,209.67
03/15/2019,205.58
03/16/2019,206.14
03/17/2019,206.14
03/18/2019,206.7
03/19/2019,206.2
03/20/2019,205.15
03/21/2019,205
03/22/2019,208.81
03/23/2019,208.53
03/24/2019,208.53
03/25/2019,208.24
03/26/2019,206.33
03/27/2019,205.39
03/28/2019,209.25
03/29/2019,205.23
03/30/2019,210.23
03/31/2019,210.23
04/01/2019,215.23
04/02/2019,214.17
04/03/2019,217.98
04/04/2019,214.24
04/05/2019,217.51
04/06/2019,215.31
04/07/2019,215.31
04/08/2019,213.11
04/09/2019,213.29
04/10/2019,214.32
04/11/2019,216.79
04/12/2019,215.92
04/13/2019,216.73
04/14/2019,216.73
04/15/2019,216.73
04/16/2019,217.53
04/17/2019,214.69
04/18/2019,214.78
04/19/2019,215.93
04/20/2019,216.21
04/21/2019,216.21
04/22/2019,216.48
04/23/2019,216.67
04/24/2019,215.21
04/25/2019,213.89
04/26/2019,216.12
04/27/2019,219.42
04/28/2019,219.42
04/29/2019,219.42
04/30/2019,219.42
05/01/2019,219.42
05/02/2019,222.72
05/03/2019,221.8
05/04/2019,221.39
05/05/2019,221.39
05/06/2019,220.97
05/07/2019,220.6
05/08/2019,223
05/09/2019,224.25
05/10/2019,224.51
05/11/2019,222.46
05/12/2019,222.46
05/13/2019,220.4
05/14/2019,223.27
05/15/2019,221.74
05/16/2019,224.15
05/17/2019,223.58
05/18/2019,223.79
05/19/2019,223.79
05/20/2019,224
05/21/2019,222.25
05/22/2019,221.83
05/23/2019,222.72
05/24/2019,220.74
05/25/2019,222.1
05/26/2019,222.1
05/27/2019,223.46
05/28/2019,220.2
05/29/2019,220.13
05/30/2019,220.55
05/31/2019,222.31
06/01/2019,222.43
06/02/2019,222.43
06/03/2019,222.54
06/04/2019,220.35
06/05/2019,223.42
06/06/2019,222.5
06/07/2019,220.68
06/08/2019,220.73
06/09/2019,220.73
06/10/2019,220.78
06/11/2019,224.86
06/12/2019,220.47
06/13/2019,224.2
06/14/2019,224.14
06/15/2019,223.08
06/16/2019,223.08
06/17/2019,222.01
06/18/2019,221.42
06/19/2019,224.69
06/20/2019,224.91
06/21/2019,220.7
06/22/2019,220.53
06/23/2019,220.53
06/24/2019,220.36
06/25/2019,221.24
06/26/2019,222.36
06/27/2019,220.42
06/28/2019,220.73
06/29/2019,221.36
06/30/2019,221.36
07/01/2019,221.98
07/02/2019,220.71
07/03/2019,223.61
07/04/2019,219.24
07/05/2019,222.16
07/06/2019,222.78
07/07/2019,222.78
07/08/2019,223.4
07/09/2019,220.7
07/10/2019,220.2
07/11/2019,220.27
07/12/2019,221.19
07/13/2019,221.68
07/14/2019,221.68
07/15/2019,222.16
07/16/2019,222.07
07/17/2019,221.13
07/18/2019,219.88
07/19/2019,222.76
07/20/2019,220.91
07/21/2019,220.91
07/22/2019,219.05
07/23/2019,220.75
07/24/2019,221.51
07/25/2019,222.85
07/26/2019,222.6
07/27/2019,222.81
07/28/2019,222.81
07/29/2019,223.02
07/30/2019,220.57
07/31/2019,219.84
08/01/2019,221.93
08/02/2019,221.74
08/03/2019,222.5
08/04/2019,222.5
08/05/2019,223.26
08/06/2019,222.01
08/07/2019,222.61
08/08/2019,219.73
08/09/2019,221.37
08/10/2019,221.94
08/11/2019,221.94
08/12/2019,222.5
08/13/2019,222.66
08/14/2019,223.03
08/15/2019,220.88
08/16/2019,221.89
08/17/2019,222.61
08/18/2019,222.61
08/19/2019,223.32
08/20/2019,221.4
08/21/2019,219.32
08/22/2019,221.89
08/23/2019,219.44
08/24/2019,221.19
08/25/2019,221.19
08/26/2019,222.93
08/27/2019,223.97
08/28/2019,222.02
08/29/2019,221.04
08/30/2019,220.41
08/31/2019,219.64
09/01/2019,251.58
09/02/2019,251.58
09/03/2019,283.52
09/04/2019,284.02
09/05/2019,283.1
09/06/2019,281.34
09/07/2019,282.67
09/08/2019,282.67
09/09/2019,283.99
09/10/2019,285.27
09/11/2019,281.27
09/12/2019,283.88
09/13/2019,284.82
09/14/2019,284.63
09/15/2019,284.63
09/16/2019,284.44
09/17/2019,283.84
09/18/2019,284.73
09/19/2019,283.52
09/20/2019,281.58
09/21/2019,283.1
09/22/2019,283.1
09/23/2019,284.62
09/24/2019,281.02
09/25/2019,284.09
09/26/2019,281.88
09/27/2019,281.87
09/28/2019,282.02
09/29/2019,282.02
09/30/2019,282.17
10/01/2019,284.12
10/02/2019,283
10/03/2019,285.08
10/04/2019,284.54
10/05/2019,283.69
10/06/2019,283.69
10/07/2019,282.84
10/08/2019,282.59
10/09/2019,285.1
10/10/2019,283.98
10/11/2019,282.86
10/12/2019,283.19
10/13/2019,283.19
10/14/2019,283.51
10/15/2019,286.7
10/16/2019,284.85
10/17/2019,285.8
10/18/2019,286.73
10/19/2019,286.35
10/20/2019,286.35
10/21/2019,285.97
10/22/2019,286.93
10/23/2019,283.01
10/24/2019,285.21
10/25/2019,283.34
10/26/2019,282.81
10/27/2019,282.81
10/28/2019,282.27
10/29/2019,284.49
10/30/2019,284.42
10/31/2019,285.61
11/01/2019,258.59
11/02/2019,258.75
11/03/2019,258.75
11/04/2019,258.91
11/05/2019,260.73
11/06/2019,260.23
11/07/2019,257.25
11/08/2019,259.04
11/09/2019,259.33
11/10/2019,259.33
11/11/2019,259.62
11/12/2019,260.9
11/13/2019,256.46
11/14/2019,258.33
11/15/2019,256.3
11/16/2019,256.97
11/17/2019,256.97
11/18/2019,257.64
11/19/2019,260.02
11/20/2019,258.69
11/21/2019,259.19
11/22/2019,258.05
11/23/2019,257.54
11/24/2019,257.54
11/25/2019,257.03
11/26/2019,256.59
11/27/2019,256.15
11/28/2019,258.84
11/29/2019,260.93
11/30/2019,254.27
12/01/2019,254.27
12/02/2019,247.6
12/03/2019,247.32
12/04/2019,248.34
12/05/2019,248.54
12/06/2019,247.54
12/07/2019,246.99
12/08/2019,246.99
12/09/2019,246.43
12/10/2019,248.72
12/11/2019,246.51
12/12/2019,249.41
12/13/2019,246.31
12/14/2019,247.23
12/15/2019,247.23
12/16/2019,248.15
12/17/2019,248.32
12/18/2019,247.99
12/19/2019,246.73
12/20/2019,248.14
12/21/2019,247.72
12/22/2019,247.72
12/23/2019,247.3
12/24/2019,247.8
12/25/2019,247.18
12/26/2019,245.57
12/27/2019,248.44
12/28/2019,247.76
12/29/2019,247.76
12/30/2019,247.07
12/31/2019,249.85
01/01/2020,248.05
01/02/2020,246.24
01/03/2020,247.7
01/04/2020,246.17
01/05/2020,246.17
01/06/2020,244.64
01/07/2020,245.8
01/08/2020,248.09
01/09/2020,248.29
01/10/2020,246.57
01/11/2020,247.02
01/12/2020,247.02
01/13/2020,247.47
01/14/2020,245.67
01/15/2020,245.61
01/16/2020,247.1
01/17/2020,246.85
01/18/2020,246.85
01/19/2020,246.85
01/20/2020,246.59
01/21/2020,248.72
01/22/2020,247.74
01/23/2020,246.65
01/24/2020,246.65
01/25/2020,246.65
01/26/2020,246.65
01/27/2020,246.65
01/28/2020,246.65
01/29/2020,246.65
01/30/2020,245.56
01/31/2020,244.65
02/01/2020,243.72
02/02/2020,243.72
02/03/2020,242.78
02/04/2020,243.25
02/05/2020,241.31
02/06/2020,241.61
02/07/2020,244.86
02/08/2020,242.9
02/09/2020,242.9
02/10/2020,240.94
02/11/2020,242.24
02/12/2020,243.92
02/13/2020,240.65
02/14/2020,244.01
02/15/2020,244.15
02/16/2020,244.15
02/17/2020,244.29
02/18/2020,244.52
02/19/2020,242.13
02/20/2020,240.79
02/21/2020,244.21
02/22/2020,243.2
02/23/2020,243.2
02/24/2020,242.18
02/25/2020,244.2
02/26/2020,244.75
02/27/2020,241.83
02/28/2020,240.01
02/29/2020,224.57
03/01/2020,224.57
03/02/2020,209.13
03/03/2020,211.47
03/04/2020,210.02
03/05/2020,210.27
03/06/2020,211.68
03/07/2020,211.46
03/08/2020,211.46
03/09/2020,211.23
03/10/2020,211.19
03/11/2020,208.83
03/12/2020,210.09
03/13/2020,208.74
03/14/2020,209.84
03/15/2020,209.84
03/16/2020,210.94
03/17/2020,208.51
03/18/2020,208.31
03/19/2020,207.41
03/20/2020,209.44
03/21/2020,210.25
03/22/2020,210.25
03/23/2020,211.05
03/24/2020,207.76
03/25/2020,210.62
03/26/2020,208.43
03/27/2020,209.73
03/28/2020,208.79
03/29/2020,208.79
03/30/2020,207.84
03/31/2020,208.66
04/01/2020,207.77
04/02/2020,207.98
04/03/2020,208.19
04/04/2020,207.02
04/05/2020,207.02
04/06/2020,205.84
04/07/2020,208.05
04/08/2020,206.68
04/09/2020,209.47
04/10/2020,206.39
04/11/2020,207.12
04/12/2020,207.12
04/13/2020,207.84
04/14/2020,208.39
04/15/2020,208.93
04/16/2020,205.24
04/17/2020,205.24
04/18/2020,206.89
04/19/2020,206.89
04/20/2020,208.54
04/21/2020,209.98
04/22/2020,207.49
04/23/2020,205.45
04/24/2020,209.55
04/25/2020,208.27
04/26/2020,208.27
04/27/2020,206.99
04/28/2020,207.92
04/29/2020,207.67
04/30/2020,211.55
05/01/2020,211.55
05/02/2020,215.42
05/03/2020,217.8
05/04/2020,217.68
05/05/2020,215.2
05/06/2020,216.02
05/07/2020,215.04
05/08/2020,217.73
05/09/2020,217.48
05/10/2020,217.48
05/11/2020,217.23
05/12/2020,215.7
05/13/2020,214.79
05/14/2020,217.48
05/15/2020,216.87
05/16/2020,216.17
05/17/2020,216.17
05/18/2020,215.47
05/19/2020,216.5
05/20/2020,213.94
05/21/2020,216.77
05/22/2020,216.52
05/23/2020,217
05/24/2020,217
05/25/2020,217.48
05/26/2020,217.13
05/27/2020,217.35
05/28/2020,213.99
05/29/2020,213.93
05/30/2020,220.43
05/31/2020,220.43
06/01/2020,226.93
06/02/2020,228.51
06/03/2020,225.21
06/04/2020,228.71
06/05/2020,224.02
06/06/2020,224.83
06/07/2020,224.83
06/08/2020,225.63
06/09/2020,228.51
06/10/2020,226.98
06/11/2020,226.57
06/12/2020,227.15
06/13/2020,225.82
06/14/2020,225.82
06/15/2020,224.48
06/16/2020,225.28
06/17/2020,227.85
06/18/2020,228.81
06/19/2020,228.13
06/20/2020,228.23
06/21/2020,228.23
06/22/2020,228.32
06/23/2020,226.57
06/24/2020,225.53
06/25/2020,227.58
06/26/2020,224.7
