Date,Average_Price
08/22/2017,67.93
08/23/2017,67.68
08/24/2017,70.98
08/25/2017,68.36
08/26/2017,67.8
08/27/2017,67.8
08/28/2017,67.24
08/29/2017,68.11
08/30/2017,71.34
08/31/2017,67.87
09/01/2017,68.87
09/02/2017,69.84
09/03/2017,69.84
09/04/2017,69.84
09/05/2017,70.8
09/06/2017,67.55
09/07/2017,70.78
09/08/2017,67.1
09/09/2017,67.77
09/10/2017,67.77
09/11/2017,68.43
09/12/2017,70.04
09/13/2017,69.23
09/14/2017,68.31
09/15/2017,68.7
09/16/2017,68.96
09/17/2017,68.96
09/18/2017,69.22
09/19/2017,68.91
09/20/2017,67.63
09/21/2017,66.67
09/22/2017,70.23
09/23/2017,70.32
09/24/2017,70.32
09/25/2017,70.4
09/26/2017,70.22
09/27/2017,66.39
09/28/2017,66.68
09/29/2017,66.64
09/30/2017,67.76
10/01/2017,67.76
10/02/2017,68.87
10/03/2017,67.01
10/04/2017,67.55
10/05/2017,70.31
10/06/2017,70.2
10/07/2017,69.93
10/08/2017,69.93
10/09/2017,69.66
10/10/2017,68.24
10/11/2017,66.54
10/12/2017,68.61
10/13/2017,66.41
10/14/2017,67.91
10/15/2017,67.91
10/16/2017,69.4
10/17/2017,70.4
10/18/2017,66.62
10/19/2017,67.18
10/20/2017,70.08
10/21/2017,68.92
10/22/2017,68.92
10/23/2017,67.76
10/24/2017,68.83
10/25/2017,66.57
10/26/2017,68.65
10/27/2017,68.52
10/28/2017,67.61
10/29/2017,67.61
10/30/2017,66.69
10/31/2017,69.2
11/01/2017,69.45
11/02/2017,69.13
11/03/2017,69.49
11/04/2017,69.64
11/05/2017,69.64
11/06/2017,69.79
11/07/2017,66.86
11/08/2017,67.93
11/09/2017,70.58
11/10/2017,70.15
11/11/2017,70.86
11/12/2017,70.86
11/13/2017,71.57
11/14/2017,69.83
11/15/2017,70.59
11/16/2017,70.77
11/17/2017,68.34
11/18/2017,68.69
11/19/2017,68.69
11/20/2017,69.04
11/21/2017,71.59
11/22/2017,70.81
11/23/2017,70.8
11/24/2017,68.02
11/25/2017,69.64
11/26/2017,69.64
11/27/2017,71.26
11/28/2017,69.39
11/29/2017,70.57
11/30/2017,71.33
12/01/2017,66.88
12/02/2017,66.39
12/03/2017,66.39
12/04/2017,65.9
12/05/2017,64.08
12/06/2017,64.6
12/07/2017,66.94
12/08/2017,66.8
12/09/2017,67.26
12/10/2017,67.26
12/11/2017,67.71
12/12/2017,65.83
12/13/2017,67.11
12/14/2017,67.37
12/15/2017,68.24
12/16/2017,66.54
12/17/2017,66.54
12/18/2017,64.83
12/19/2017,67.44
12/20/2017,64.48
12/21/2017,68.09
12/22/2017,65.34
12/23/2017,65.02
12/24/2017,65.02
12/25/2017,64.7
12/26/2017,68.38
12/27/2017,64.49
12/28/2017,67
12/29/2017,66.08
12/30/2017,63.97
12/31/2017,63.97
01/01/2018,63.97
01/02/2018,61.86
01/03/2018,60.22
01/04/2018,63.95
01/05/2018,63.42
01/06/2018,63.58
01/07/2018,63.58
01/08/2018,63.73
01/09/2018,60.72
01/10/2018,63.78
01/11/2018,63.45
01/12/2018,63.8
01/13/2018,62.38
01/14/2018,62.38
01/15/2018,60.95
01/16/2018,60.33
01/17/2018,63.06
01/18/2018,61.72
01/19/2018,62.39
01/20/2018,62.92
01/21/2018,62.92
01/22/2018,63.45
01/23/2018,60.09
01/24/2018,63.37
01/25/2018,61.58
01/26/2018,61.69
01/27/2018,61.77
01/28/2018,61.77
01/29/2018,61.84
01/30/2018,62.55
01/31/2018,62.18
02/01/2018,61.17
02/02/2018,61.47
02/03/2018,61.21
02/04/2018,61.21
02/05/2018,60.94
02/06/2018,62.16
02/07/2018,61.65
02/08/2018,63.47
02/09/2018,63.5
02/10/2018,62.42
02/11/2018,62.42
02/12/2018,61.33
02/13/2018,60.41
02/14/2018,59.39
02/15/2018,59.66
02/16/2018,59.66
02/17/2018,59.66
02/18/2018,59.66
02/19/2018,59.66
02/20/2018,59.66
02/21/2018,59.66
02/22/2018,59.93
02/23/2018,62.41
02/24/2018,61.05
02/25/2018,61.05
02/26/2018,59.68
02/27/2018,60.98
02/28/2018,63.62
03/01/2018,64.57
03/02/2018,66.55
03/03/2018,66.4
03/04/2018,66.4
03/05/2018,66.25
03/06/2018,65.89
03/07/2018,62.06
03/08/2018,65.18
03/09/2018,64.3
03/10/2018,65.47
03/11/2018,65.47
03/12/2018,66.63
03/13/2018,63.66
03/14/2018,64.21
03/15/2018,66.58
03/16/2018,63.88
03/17/2018,64.29
03/18/2018,64.29
03/19/2018,64.7
03/20/2018,65.49
03/21/2018,64.04
03/22/2018,66.45
03/23/2018,66.19
03/24/2018,65.35
03/25/2018,65.35
03/26/2018,64.5
03/27/2018,63.28
03/28/2018,63.01
03/29/2018,64.08
03/30/2018,65.94
03/31/2018,62.85
04/01/2018,68.45
04/02/2018,70.96
04/03/2018,71.81
04/04/2018,72.98
04/05/2018,68.34
04/06/2018,71.16
04/07/2018,71.6
04/08/2018,71.6
04/09/2018,72.04
04/10/2018,72.68
04/11/2018,70.63
04/12/2018,69.49
04/13/2018,68.94
04/14/2018,70.28
04/15/2018,70.28
04/16/2018,71.62
04/17/2018,70.11
04/18/2018,72.1
04/19/2018,70.7
04/20/2018,71.41
04/21/2018,70.05
04/22/2018,70.05
04/23/2018,68.69
04/24/2018,70.83
04/25/2018,71.17
04/26/2018,71.5
04/27/2018,69.8
04/28/2018,70.19
04/29/2018,70.19
04/30/2018,70.19
05/01/2018,70.19
05/02/2018,70.58
05/03/2018,70.14
05/04/2018,68.8
05/05/2018,70.38
05/06/2018,70.38
05/07/2018,71.95
05/08/2018,68.9
05/09/2018,72.69
05/10/2018,72.84
05/11/2018,69.35
05/12/2018,71.03
05/13/2018,71.03
05/14/2018,72.71
05/15/2018,72.76
05/16/2018,71.73
05/17/2018,68.68
05/18/2018,71.24
05/19/2018,70.45
05/20/2018,70.45
05/21/2018,69.66
05/22/2018,70
05/23/2018,70.03
05/24/2018,71.07
05/25/2018,69.37
05/26/2018,71.05
05/27/2018,71.05
05/28/2018,72.72
05/29/2018,71.6
05/30/2018,69.57
05/31/2018,68.85
06/01/2018,71.66
06/02/2018,72.33
06/03/2018,72.33
06/04/2018,72.99
06/05/2018,71.72
06/06/2018,69.88
06/07/2018,72.64
06/08/2018,72.17
06/09/2018,72.59
06/10/2018,72.59
06/11/2018,73.01
06/12/2018,71.36
06/13/2018,73.4
06/14/2018,73.5
06/15/2018,72.25
06/16/2018,72.82
06/17/2018,72.82
06/18/2018,73.39
06/19/2018,70.21
06/20/2018,72.41
06/21/2018,73.85
06/22/2018,71.41
06/23/2018,70.79
06/24/2018,70.79
06/25/2018,70.17
06/26/2018,71.71
06/27/2018,71.68
06/28/2018,70.78
06/29/2018,72.46
06/30/2018,74.54
07/01/2018,74.54
07/02/2018,76.61
07/03/2018,74.92
07/04/2018,74.42
07/05/2018,78.7
07/06/2018,78.6
07/07/2018,76.58
07/08/2018,76.58
07/09/2018,74.56
07/10/2018,74.48
07/11/2018,76.26
07/12/2018,77.83
07/13/2018,78.8
07/14/2018,76.5
07/15/2018,76.5
07/16/2018,74.19
07/17/2018,78.02
07/18/2018,78.58
07/19/2018,76.13
07/20/2018,78.47
07/21/2018,77.57
07/22/2018,77.57
07/23/2018,76.67
07/24/2018,75.53
07/25/2018,75.29
07/26/2018,78.33
07/27/2018,77.7
07/28/2018,76.88
07/29/2018,76.88
07/30/2018,76.05
07/31/2018,77.89
08/01/2018,78.85
08/02/2018,79.5
08/03/2018,79.74
08/04/2018,77.98
08/05/2018,77.98
08/06/2018,76.21
08/07/2018,77.4
08/08/2018,76.65
08/09/2018,77.82
08/10/2018,80.14
08/11/2018,78.33
08/12/2018,78.33
08/13/2018,76.52
08/14/2018,76.25
08/15/2018,80.55
08/16/2018,77.9
08/17/2018,76.61
08/18/2018,78.36
08/19/2018,78.36
08/20/2018,80.1
08/21/2018,79.65
08/22/2018,76.83
08/23/2018,77.77
08/24/2018,80.44
08/25/2018,80.25
08/26/2018,80.25
08/27/2018,80.06
08/28/2018,77.88
08/29/2018,80.51
08/30/2018,76.1
08/31/2018,79.32
09/01/2018,78.78
09/02/2018,78.78
09/03/2018,78.23
09/04/2018,77.19
09/05/2018,79.72
09/06/2018,79.08
09/07/2018,77.11
09/08/2018,78.29
09/09/2018,78.29
09/10/2018,79.47
09/11/2018,77.49
09/12/2018,76.88
09/13/2018,79.2
09/14/2018,78.05
09/15/2018,77.32
09/16/2018,77.32
09/17/2018,76.58
09/18/2018,78.91
09/19/2018,78.32
09/20/2018,79.47
09/21/2018,80.42
09/22/2018,78.62
09/23/2018,78.62
09/24/2018,76.81
09/25/2018,80.76
09/26/2018,79.77
09/27/2018,76.69
09/28/2018,76.92
09/29/2018,76.03
09/30/2018,76.03
10/01/2018,75.14
10/02/2018,77.17
10/03/2018,76.66
10/04/2018,76.39
10/05/2018,74.81
10/06/2018,74.79
10/07/2018,74.79
10/08/2018,74.77
10/09/2018,73.01
10/10/2018,76.44
10/11/2018,76.54
10/12/2018,73.33
10/13/2018,74.62
10/14/2018,74.62
10/15/2018,75.91
10/16/2018,76.35
10/17/2018,77.72
10/18/2018,77.88
10/19/2018,73.15
10/20/2018,75.35
10/21/2018,75.35
10/22/2018,77.55
10/23/2018,76.81
10/24/2018,76.95
10/25/2018,75.06
10/26/2018,73.97
10/27/2018,75.19
10/28/2018,75.19
10/29/2018,76.4
10/30/2018,77.6
10/31/2018,74.03
11/01/2018,75.83
11/02/2018,76.92
11/03/2018,76.94
11/04/2018,76.94
11/05/2018,76.96
11/06/2018,74.84
11/07/2018,76.87
11/08/2018,75.11
11/09/2018,74.47
11/10/2018,74.4
11/11/2018,74.4
11/12/2018,74.33
11/13/2018,75.4
11/14/2018,76.65
11/15/2018,74.2
11/16/2018,77.48
11/17/2018,75.41
11/18/2018,75.41
11/19/2018,73.34
11/20/2018,77.98
11/21/2018,73.44
11/22/2018,77.17
11/23/2018,73.26
11/24/2018,74.77
11/25/2018,74.77
11/26/2018,76.27
11/27/2018,74.67
11/28/2018,76.97
11/29/2018,75.93
11/30/2018,76.22
12/01/2018,76.6
12/02/2018,76.6
12/03/2018,76.97
12/04/2018,78.9
12/05/2018,77.79
12/06/2018,77.25
12/07/2018,76.88
12/08/2018,77.88
12/09/2018,77.88
12/10/2018,78.87
12/11/2018,76.75
12/12/2018,77.77
12/13/2018,74.22
12/14/2018,74.46
12/15/2018,76.67
12/16/2018,76.67
12/17/2018,78.88
12/18/2018,78.5
12/19/2018,75.58
12/20/2018,74.34
12/21/2018,77.78
12/22/2018,76
12/23/2018,76
12/24/2018,74.22
12/25/2018,77.46
12/26/2018,77.48
12/27/2018,74.87
12/28/2018,76.52
12/29/2018,75.34
12/30/2018,75.34
12/31/2018,74.16
01/01/2019,76.23
01/02/2019,77.11
01/03/2019,75.3
01/04/2019,77.63
01/05/2019,78.59
01/06/2019,78.59
01/07/2019,79.54
01/08/2019,75.31
01/09/2019,75.75
01/10/2019,78.22
01/11/2019,76.04
01/12/2019,76.67
01/13/2019,76.67
01/14/2019,77.29
01/15/2019,79.04
01/16/2019,76.1
01/17/2019,79.18
01/18/2019,76.95
01/19/2019,77.31
01/20/2019,77.31
01/21/2019,77.67
01/22/2019,78.96
01/23/2019,79.03
01/24/2019,77.01
01/25/2019,77
01/26/2019,76.95
01/27/2019,76.95
01/28/2019,76.95
01/29/2019,76.9
01/30/2019,79.23
01/31/2019,79.34
02/01/2019,73.63
02/02/2019,74.63
02/03/2019,74.63
02/04/2019,74.63
02/05/2019,74.63
02/06/2019,74.63
02/07/2019,74.63
02/08/2019,74.63
02/09/2019,75.63
02/10/2019,75.47
02/11/2019,75.3
02/12/2019,75.17
02/13/2019,71.89
02/14/2019,74.47
02/15/2019,74.75
02/16/2019,73.4
02/17/2019,73.4
02/18/2019,72.04
02/19/2019,75.8
02/20/2019,73.49
02/21/2019,74.49
02/22/2019,72.15
02/23/2019,72.59
02/24/2019,72.59
02/25/2019,73.02
02/26/2019,71.25
02/27/2019,72.76
02/28/2019,75.94
03/01/2019,78
03/02/2019,76.51
03/03/2019,76.51
03/04/2019,75.02
03/05/2019,75.94
03/06/2019,75.39
03/07/2019,77.68
03/08/2019,79.34
03/09/2019,79.08
03/10/2019,79.08
03/11/2019,78.82
03/12/2019,77.31
03/13/2019,78.35
03/14/2019,77.86
03/15/2019,75.04
03/16/2019,77.11
03/17/2019,77.11
03/18/2019,79.18
03/19/2019,77.49
03/20/2019,79.36
03/21/2019,77.41
03/22/2019,77.55
03/23/2019,78.57
03/24/2019,78.57
03/25/2019,79.59
03/26/2019,76.53
03/27/2019,78.18
03/28/2019,78.76
03/29/2019,77.76
03/30/2019,81.67
03/31/2019,81.67
04/01/2019,85.58
04/02/2019,85.6
04/03/2019,83.3
04/04/2019,86.88
04/05/2019,83.07
04/06/2019,84.46
04/07/2019,84.46
04/08/2019,85.84
04/09/2019,83.31
04/10/2019,87.35
04/11/2019,87.06
04/12/2019,86
04/13/2019,86.46
04/14/2019,86.46
04/15/2019,86.46
04/16/2019,86.92
04/17/2019,86.37
04/18/2019,84.72
04/19/2019,86.75
04/20/2019,85.04
04/21/2019,85.04
04/22/2019,83.33
04/23/2019,84.34
04/24/2019,85.68
04/25/2019,87.67
04/26/2019,84.51
04/27/2019,88.17
04/28/2019,88.17
04/29/2019,88.17
04/30/2019,88.17
05/01/2019,88.17
05/02/2019,91.82
05/03/2019,91.18
05/04/2019,91.33
05/05/2019,91.33
05/06/2019,91.48
05/07/2019,93.36
05/08/2019,90.5
05/09/2019,92.92
05/10/2019,89.2
05/11/2019,89.86
05/12/2019,89.86
05/13/2019,90.51
05/14/2019,93.34
05/15/2019,92.74
05/16/2019,92.37
05/17/2019,91.7
05/18/2019,90.95
05/19/2019,90.95
05/20/2019,90.19
05/21/2019,90.8
05/22/2019,89.44
05/23/2019,89.54
05/24/2019,93.73
05/25/2019,93.65
05/26/2019,93.65
05/27/2019,93.57
05/28/2019,90.92
05/29/2019,90.13
05/30/2019,89.14
05/31/2019,91.98
06/01/2019,94.87
06/02/2019,94.87
06/03/2019,97.75
06/04/2019,95.17
06/05/2019,95.07
06/06/2019,96.1
06/07/2019,97.32
06/08/2019,98.3
06/09/2019,98.3
06/10/2019,99.27
06/11/2019,98.02
06/12/2019,99.82
06/13/2019,95.38
06/14/2019,99.27
06/15/2019,99.24
06/16/2019,99.24
06/17/2019,99.2
06/18/2019,96.32
06/19/2019,96.06
06/20/2019,96.55
06/21/2019,98.3
06/22/2019,98.05
06/23/2019,98.05
06/24/2019,97.79
06/25/2019,98.15
06/26/2019,99.41
06/27/2019,97.74
06/28/2019,95.08
06/29/2019,94.89
06/30/2019,94.89
07/01/2019,94.69
07/02/2019,95.51
07/03/2019,94.84
07/04/2019,95.75
07/05/2019,96.07
07/06/2019,94.06
07/07/2019,94.06
07/08/2019,92.05
07/09/2019,93.46
07/10/2019,94.25
07/11/2019,96.22
07/12/2019,94.04
07/13/2019,93.78
07/14/2019,93.78
07/15/2019,93.51
07/16/2019,94.53
07/17/2019,96.14
07/18/2019,93.05
07/19/2019,96.63
07/20/2019,94.78
07/21/2019,94.78
07/22/2019,92.92
07/23/2019,94.61
07/24/2019,96.82
07/25/2019,94.25
07/26/2019,95.42
07/27/2019,95.47
07/28/2019,95.47
07/29/2019,95.52
07/30/2019,94.03
07/31/2019,96.91
08/01/2019,98.01
08/02/2019,100.61
08/03/2019,98.64
08/04/2019,98.64
08/05/2019,96.67
08/06/2019,96.61
08/07/2019,100.32
08/08/2019,97.88
08/09/2019,98.11
08/10/2019,98.29
08/11/2019,98.29
08/12/2019,98.47
08/13/2019,100.34
08/14/2019,98.6
08/15/2019,97.98
08/16/2019,99.08
08/17/2019,99.93
08/18/2019,99.93
08/19/2019,100.77
08/20/2019,99.14
08/21/2019,98.94
08/22/2019,96.38
08/23/2019,96.37
08/24/2019,97.69
08/25/2019,97.69
08/26/2019,99.01
08/27/2019,96.16
08/28/2019,97.88
08/29/2019,99.69
08/30/2019,96.64
08/31/2019,96.14
09/01/2019,121.7
09/02/2019,121.7
09/03/2019,147.26
09/04/2019,149.19
09/05/2019,149.23
09/06/2019,148.76
09/07/2019,149.29
09/08/2019,149.29
09/09/2019,149.81
09/10/2019,149.13
09/11/2019,149.21
09/12/2019,149.28
09/13/2019,147.46
09/14/2019,147.37
09/15/2019,147.37
09/16/2019,147.27
09/17/2019,145.83
09/18/2019,146.63
09/19/2019,147.2
09/20/2019,147.55
09/21/2019,147.44
09/22/2019,147.44
09/23/2019,147.32
09/24/2019,147.91
09/25/2019,149.95
09/26/2019,147.03
09/27/2019,147.88
09/28/2019,147.62
09/29/2019,147.62
09/30/2019,147.35
10/01/2019,134.64
10/02/2019,133.86
10/03/2019,134.55
10/04/2019,136.84
10/05/2019,136.19
10/06/2019,136.19
10/07/2019,135.54
10/08/2019,134.61
10/09/2019,136.48
10/10/2019,135.92
10/11/2019,135.35
10/12/2019,135.74
10/13/2019,135.74
10/14/2019,136.12
10/15/2019,133.43
10/16/2019,134.03
10/17/2019,133.61
10/18/2019,134.91
10/19/2019,135.05
10/20/2019,135.05
10/21/2019,135.19
10/22/2019,133.95
10/23/2019,132.73
10/24/2019,136.89
10/25/2019,134.66
10/26/2019,133.47
10/27/2019,133.47
10/28/2019,132.27
10/29/2019,132.82
10/30/2019,133.61
10/31/2019,136.24
11/01/2019,127.76
11/02/2019,128.74
11/03/2019,128.74
11/04/2019,129.71
11/05/2019,128.93
11/06/2019,129.85
11/07/2019,126.62
11/08/2019,127.98
11/09/2019,126.58
11/10/2019,126.58
11/11/2019,125.17
11/12/2019,128.87
11/13/2019,126.99
11/14/2019,129.19
11/15/2019,125.44
11/16/2019,127.4
11/17/2019,127.4
11/18/2019,129.36
11/19/2019,128.23
11/20/2019,128.53
11/21/2019,128.42
11/22/2019,127.3
11/23/2019,126.86
11/24/2019,126.86
11/25/2019,126.41
11/26/2019,128.53
11/27/2019,129.43
11/28/2019,125.23
11/29/2019,129.81
11/30/2019,125.9
12/01/2019,125.9
12/02/2019,121.98
12/03/2019,122.37
12/04/2019,122.32
12/05/2019,123.36
12/06/2019,120.15
12/07/2019,119.72
12/08/2019,119.72
12/09/2019,119.28
12/10/2019,121.31
12/11/2019,119.58
12/12/2019,123.55
12/13/2019,121.42
12/14/2019,121.93
12/15/2019,121.93
12/16/2019,122.44
12/17/2019,120.4
12/18/2019,121.33
12/19/2019,119.4
12/20/2019,122.59
12/21/2019,121.92
12/22/2019,121.92
12/23/2019,121.24
12/24/2019,123.8
12/25/2019,120.21
12/26/2019,123.81
12/27/2019,123.75
12/28/2019,121.82
12/29/2019,121.82
12/30/2019,119.89
12/31/2019,120.17
01/01/2020,121.46
01/02/2020,122.74
01/03/2020,120.28
01/04/2020,121.59
01/05/2020,121.59
01/06/2020,122.9
01/07/2020,122.26
01/08/2020,123.09
01/09/2020,121.72
01/10/2020,122.49
01/11/2020,121.98
01/12/2020,121.98
01/13/2020,121.46
01/14/2020,121.33
01/15/2020,120.19
01/16/2020,121.96
01/17/2020,123.14
01/18/2020,123.14
01/19/2020,123.14
01/20/2020,124.32
01/21/2020,122.62
01/22/2020,120.87
01/23/2020,121.18
01/24/2020,121.18
01/25/2020,121.18
01/26/2020,121.18
01/27/2020,121.18
01/28/2020,121.18
01/29/2020,121.18
01/30/2020,121.49
01/31/2020,120.8
02/01/2020,121.14
02/02/2020,121.14
02/03/2020,121.48
02/04/2020,122.59
02/05/2020,119.83
02/06/2020,121.8
02/07/2020,121.92
02/08/2020,122.95
02/09/2020,122.95
02/10/2020,123.97
02/11/2020,120.63
02/12/2020,121.32
02/13/2020,122.23
02/14/2020,120.67
02/15/2020,121.77
02/16/2020,121.77
02/17/2020,122.86
02/18/2020,122.68
02/19/2020,123.23
02/20/2020,119.32
02/21/2020,121.28
02/22/2020,121.09
02/23/2020,121.09
02/24/2020,120.89
02/25/2020,122.59
02/26/2020,122.14
02/27/2020,122.5
02/28/2020,120.17
02/29/2020,113.87
03/01/2020,113.87
03/02/2020,107.56
03/03/2020,109.34
03/04/2020,107.15
03/05/2020,109.11
03/06/2020,106.17
03/07/2020,105.91
03/08/2020,105.91
03/09/2020,105.64
03/10/2020,107.84
03/11/2020,105.19
03/12/2020,109.64
03/13/2020,106.71
03/14/2020,106.7
03/15/2020,106.7
03/16/2020,106.69
03/17/2020,106.09
03/18/2020,105.63
03/19/2020,109.83
03/20/2020,105.5
03/21/2020,107.35
03/22/2020,107.35
03/23/2020,109.19
03/24/2020,108.48
03/25/2020,106.75
03/26/2020,105.57
03/27/2020,107.84
03/28/2020,107.9
03/29/2020,107.9
03/30/2020,107.95
03/31/2020,108.07
04/01/2020,109.34
04/02/2020,108.72
04/03/2020,108.09
04/04/2020,108.51
04/05/2020,108.51
04/06/2020,108.92
04/07/2020,110.97
04/08/2020,110.17
04/09/2020,107.07
04/10/2020,111.53
04/11/2020,111.76
04/12/2020,111.76
04/13/2020,111.99
04/14/2020,107.91
04/15/2020,107.38
04/16/2020,109.4
04/17/2020,107.14
04/18/2020,109.55
04/19/2020,109.55
04/20/2020,111.96
04/21/2020,111.36
04/22/2020,107.31
04/23/2020,110.64
04/24/2020,109.16
04/25/2020,108.68
04/26/2020,108.68
04/27/2020,108.19
04/28/2020,111.29
04/29/2020,108.26
04/30/2020,109.44
05/01/2020,109.44
05/02/2020,110.62
05/03/2020,110.05
05/04/2020,108.45
05/05/2020,112.48
05/06/2020,112.35
05/07/2020,111.42
05/08/2020,108.7
05/09/2020,108.72
05/10/2020,108.72
05/11/2020,108.74
05/12/2020,108.72
05/13/2020,108.16
05/14/2020,110.25
05/15/2020,110.38
05/16/2020,111.41
05/17/2020,111.41
05/18/2020,112.44
05/19/2020,109.6
05/20/2020,109.61
05/21/2020,109.64
05/22/2020,112.34
05/23/2020,111.54
05/24/2020,111.54
05/25/2020,110.73
05/26/2020,112.41
05/27/2020,108.37
05/28/2020,109.2
05/29/2020,111.62
05/30/2020,110.23
05/31/2020,110.23
06/01/2020,108.83
06/02/2020,109.07
06/03/2020,110.31
06/04/2020,108.7
06/05/2020,107.78
06/06/2020,108.97
06/07/2020,108.97
06/08/2020,110.16
06/09/2020,110.36
06/10/2020,106.92
06/11/2020,108.9
06/12/2020,109.16
06/13/2020,107.6
06/14/2020,107.6
06/15/2020,106.04
06/16/2020,109.52
06/17/2020,106.57
06/18/2020,107.21
06/19/2020,109.46
06/20/2020,109.48
06/21/2020,109.48
06/22/2020,109.49
06/23/2020,107.07
06/24/2020,106.29
06/25/2020,109.1
06/26/2020,106.66
